wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,13,0.3333333333333333,E23,5.26,31.19,35,0.453523,84.1993,12.1634,0.0,0,5.0891,0.8592,55.007,0.0,True,25.5,4840,1.4185,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,14,0.3333333333333333,E23,5.26,31.19,35,0.459947,83.9755,10.9192,0.0,0,5.1391,0.8698,53.941,0.0,True,25.0,4840,1.4054,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,15,0.3333333333333333,E23,5.26,31.19,35,0.456891,84.082,11.5111,0.0,0,5.0891,0.8586,54.34,0.0,True,24.5,4840,1.4421,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,FIFO,-,0,0.3333333333333333,E23,5.26,31.19,35,3.070876,0.0,-234.9831,0.0,0,34.0391,5.5942,3.476,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,Consolidation,-,0,0.3333333333333333,E23,5.26,31.19,35,0.916726,70.1477,0.0,0.0,0,9.9891,1.7092,17.673,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,5,0.3333333333333333,E23,5.26,31.19,35,0.345459,87.7739,26.7515,0.0,0,4.5891,0.7418,53.777,0.0,True,26.0,4840,1.3213,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,6,0.3333333333333333,E23,5.26,31.19,35,0.345212,87.7826,26.8037,0.0,0,4.5891,0.7418,52.769,0.0,True,26.0,4840,1.2984,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,7,0.3333333333333333,E23,5.26,31.19,35,0.344802,87.7971,26.8907,0.0,0,4.5891,0.7418,53.535,0.0,True,26.0,4840,1.3897,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,8,0.3333333333333333,E23,5.26,31.19,35,0.345186,87.7835,26.8093,0.0,0,4.5891,0.7418,52.254,0.0,True,26.0,4840,1.3557,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,9,0.3333333333333333,E23,5.26,31.19,35,0.348129,87.6794,26.1854,0.0,0,4.6391,0.7493,51.187,0.0,True,26.0,4840,1.3489,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,10,0.3333333333333333,E23,5.26,31.19,35,0.344917,87.793,26.8663,0.0,0,4.5891,0.7418,54.434,0.0,True,26.0,4840,1.3788,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,11,0.3333333333333333,E23,5.26,31.19,35,0.342245,87.8876,27.4329,0.0,0,4.5391,0.7343,55.875,0.0,True,26.0,4840,1.3933,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,12,0.3333333333333333,E23,5.26,31.19,35,0.345333,87.7783,26.7781,0.0,0,4.5891,0.7418,52.858,0.0,True,26.0,4840,1.402,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,4,0.3333333333333333,E23,5.26,31.19,35,0.437226,84.5261,7.2938,0.0,0,5.1391,0.8533,44.302,0.0,True,28.5,4840,1.3182,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,5,0.3333333333333333,E23,5.26,31.19,35,0.428123,84.8483,9.2239,0.0,0,5.0891,0.8378,46.933,0.0,True,27.5,4840,1.3152,1.11
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,6,0.3333333333333333,E23,5.26,31.19,35,0.437691,84.5097,7.1952,0.0,0,5.1391,0.8545,44.046,0.0,True,28.5,4840,1.4001,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,7,0.3333333333333333,E23,5.26,31.19,35,0.437837,84.5045,7.1642,0.0,0,5.1391,0.8545,44.11,0.0,True,28.5,4840,1.3535,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,8,0.3333333333333333,E23,5.26,31.19,35,0.44072,84.4025,6.553,0.0,0,5.1891,0.862,43.373,0.0,True,28.5,4840,1.3428,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,9,0.3333333333333333,E23,5.26,31.19,35,0.456683,83.8375,3.1682,0.0,0,5.0891,0.8589,55.254,0.0,True,27.0,4840,1.3812,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,10,0.3333333333333333,E23,5.26,31.19,35,0.440697,84.4033,6.5578,0.0,0,5.1891,0.862,43.373,0.0,True,28.5,4840,1.3991,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,11,0.3333333333333333,E23,5.26,31.19,35,0.437774,84.5067,7.1777,0.0,0,5.1391,0.8545,44.11,0.0,True,28.5,4840,1.3914,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,2,0.3333333333333333,E23,5.26,31.19,35,0.453462,84.2014,12.1751,0.0,0,5.1891,0.8747,52.503,0.0,True,25.5,4840,1.3733,1.09
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,3,0.3333333333333333,E23,5.26,31.19,35,0.456856,84.0832,11.5179,0.0,0,5.0891,0.864,54.039,0.0,True,24.5,4840,1.3455,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,4,0.3333333333333333,E23,5.26,31.19,35,0.454442,84.1673,11.9854,0.0,0,5.0891,0.855,53.497,0.0,True,25.0,4840,1.4445,1.09
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,5,0.3333333333333333,E23,5.26,31.19,35,0.456474,84.0965,11.5918,0.0,0,5.2891,0.8796,48.357,0.0,True,25.5,4840,1.3869,1.11
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,6,0.3333333333333333,E23,5.26,31.19,35,0.4602,83.9667,10.8701,0.0,0,5.3391,0.8955,47.287,0.0,True,26.0,4840,1.4165,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,7,0.3333333333333333,E23,5.26,31.19,35,0.452018,84.2518,12.4549,0.0,0,5.0891,0.8544,53.139,0.0,True,25.0,4840,1.4253,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,8,0.3333333333333333,E23,5.26,31.19,35,0.457386,84.0647,11.4152,0.0,0,5.2891,0.879,47.87,0.0,True,25.5,4840,1.4342,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,9,0.3333333333333333,E23,5.26,31.19,35,0.463105,83.8655,10.3076,0.0,0,5.1891,0.879,51.922,0.0,True,26.0,4840,1.4479,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,1,0.3333333333333333,E23,5.26,31.19,35,0.448898,84.3604,13.0591,0.0,0,4.9891,0.8419,57.842,0.0,True,24.5,4840,1.3899,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,2,0.3333333333333333,E23,5.26,31.19,35,0.464829,83.8054,9.9737,0.0,0,5.1891,0.8734,52.933,0.0,True,26.0,4840,1.3615,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,3,0.3333333333333333,E23,5.26,31.19,35,0.459606,83.9874,10.9853,0.0,0,5.0391,0.8537,56.409,0.0,True,25.5,4840,1.455,1.08
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,4,0.3333333333333333,E23,5.26,31.19,35,0.460604,83.9526,10.792,0.0,0,5.1391,0.8678,53.94,0.0,True,25.5,4840,1.4021,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,5,0.3333333333333333,E23,5.26,31.19,35,0.45554,84.1291,11.7728,0.0,0,5.0891,0.8623,54.039,0.0,True,24.5,4840,1.4058,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,6,0.3333333333333333,E23,5.26,31.19,35,0.45722,84.0705,11.4473,0.0,0,5.1391,0.8674,51.858,0.0,True,25.0,4840,1.4148,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,7,0.3333333333333333,E23,5.26,31.19,35,0.458314,84.0324,11.2355,0.0,0,5.0891,0.8537,54.824,0.0,True,25.0,4840,1.4431,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,8,0.3333333333333333,E23,5.26,31.19,35,0.465448,83.7839,9.8538,0.0,0,5.1391,0.8683,54.068,0.0,True,25.5,4840,1.4417,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,14,0.3333333333333333,E23,5.26,31.19,35,0.883693,71.2234,3.6033,0.0,0,9.6891,1.6712,21.217,0.0,True,24.5,4840,1.3924,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,15,0.3333333333333333,E23,5.26,31.19,35,0.882463,71.2635,3.7375,0.0,0,9.6891,1.6703,21.217,0.0,True,24.5,4840,1.3606,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,1,0.3333333333333333,E23,5.26,31.19,35,0.880552,71.3257,3.946,0.0,0,9.6891,1.6609,21.217,0.0,True,24.5,4840,1.4344,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,2,0.3333333333333333,E23,5.26,31.19,35,0.882518,71.2617,3.7315,0.0,0,9.6891,1.6602,21.217,0.0,True,24.5,4840,1.4022,1.1
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,3,0.3333333333333333,E23,5.26,31.19,35,0.877146,71.4366,4.3175,0.0,0,9.6891,1.663,21.217,0.0,True,24.5,4840,1.402,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,4,0.3333333333333333,E23,5.26,31.19,35,0.881583,71.2921,3.8335,0.0,0,9.6891,1.6678,21.217,0.0,True,24.5,4840,1.4271,1.12
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,5,0.3333333333333333,E23,5.26,31.19,35,0.873847,71.5441,4.6774,0.0,0,9.6891,1.6585,21.217,0.0,True,24.5,4840,1.4557,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,6,0.3333333333333333,E23,5.26,31.19,35,0.87582,71.4798,4.4621,0.0,0,9.6891,1.6579,21.217,0.0,True,24.5,4840,1.4499,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,6,0.3333333333333333,E23,5.26,31.19,35,0.881722,71.2876,3.8183,0.0,0,9.6891,1.6697,21.217,0.0,True,24.5,4840,1.3769,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,7,0.3333333333333333,E23,5.26,31.19,35,0.883954,71.2149,3.5749,0.0,0,9.6891,1.6669,21.217,0.0,True,24.5,4840,1.3598,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,8,0.3333333333333333,E23,5.26,31.19,35,0.8849,71.1841,3.4716,0.0,0,9.6891,1.6734,21.217,0.0,True,24.5,4840,1.4362,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,9,0.3333333333333333,E23,5.26,31.19,35,0.882815,71.252,3.6991,0.0,0,9.6891,1.663,21.217,0.0,True,24.5,4840,1.4053,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,10,0.3333333333333333,E23,5.26,31.19,35,0.883588,71.2268,3.6148,0.0,0,9.6891,1.6675,21.217,0.0,True,24.5,4840,1.4126,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,11,0.3333333333333333,E23,5.26,31.19,35,0.883765,71.2211,3.5955,0.0,0,9.6891,1.6708,21.217,0.0,True,24.5,4840,1.4478,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,12,0.3333333333333333,E23,5.26,31.19,35,0.884162,71.2081,3.5521,0.0,0,9.6891,1.6652,21.217,0.0,True,24.5,4840,1.4487,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,random,13,0.3333333333333333,E23,5.26,31.19,35,0.8846,71.1939,3.5044,0.0,0,9.6891,1.6691,21.217,0.0,True,24.5,4840,1.4464,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,9,0.3333333333333333,E23,5.26,31.19,35,0.454437,84.1675,11.9863,0.0,0,4.9891,0.849,58.208,0.0,True,24.5,4840,1.3888,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,10,0.3333333333333333,E23,5.26,31.19,35,0.454523,84.1645,11.9698,0.0,0,5.0891,0.8597,55.493,0.0,True,25.5,4840,1.3603,1.1
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,11,0.3333333333333333,E23,5.26,31.19,35,0.460305,83.963,10.8498,0.0,0,5.1391,0.8648,53.962,0.0,True,26.0,4840,1.4387,1.1
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,12,0.3333333333333333,E23,5.26,31.19,35,0.471317,83.5794,8.717,0.0,0,5.2391,0.8839,51.325,0.0,True,26.0,4840,1.4128,1.09
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,13,0.3333333333333333,E23,5.26,31.19,35,0.454571,84.1628,11.9605,0.0,0,5.1391,0.8672,51.754,0.0,True,25.5,4840,1.4119,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,14,0.3333333333333333,E23,5.26,31.19,35,0.457966,84.0445,11.3029,0.0,0,5.1391,0.8664,54.239,0.0,True,26.0,4840,1.4392,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,random,15,0.3333333333333333,E23,5.26,31.19,35,0.454535,84.1641,11.9673,0.0,0,5.0891,0.8618,54.113,0.0,True,25.5,4840,1.4711,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,auto,WOA,carbon,1,0.3333333333333333,E23,5.26,31.19,35,0.463264,83.86,10.2769,0.0,0,5.4891,0.9068,40.007,0.0,True,25.5,4840,1.4463,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,12,0.3333333333333333,E23,5.26,31.19,35,0.44072,84.4025,6.553,0.0,0,5.1891,0.862,43.373,0.0,True,28.5,4840,1.396,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,13,0.3333333333333333,E23,5.26,31.19,35,0.437624,84.5121,7.2095,0.0,0,5.1391,0.8539,44.291,0.0,True,28.5,4840,1.359,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,14,0.3333333333333333,E23,5.26,31.19,35,0.437672,84.5103,7.1992,0.0,0,5.1391,0.8545,44.558,0.0,True,28.5,4840,1.4577,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,random,15,0.3333333333333333,E23,5.26,31.19,35,0.437792,84.5061,7.1737,0.0,0,5.1391,0.8545,44.014,0.0,True,28.5,4840,1.4224,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,1,0.3333333333333333,E23,5.26,31.19,35,0.349545,87.6292,25.8851,0.0,0,4.6391,0.7493,51.592,0.0,True,26.0,4840,1.4136,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,2,0.3333333333333333,E23,5.26,31.19,35,0.342044,87.8947,27.4756,0.0,0,4.5391,0.7343,54.958,0.0,True,26.0,4840,1.4417,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,3,0.3333333333333333,E23,5.26,31.19,35,0.341864,87.9011,27.5138,0.0,0,4.5391,0.7343,54.455,0.0,True,26.0,4840,1.4562,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,4,0.3333333333333333,E23,5.26,31.19,35,0.34556,87.7703,26.73,0.0,0,4.5891,0.7418,53.95,0.0,True,26.0,4840,1.4597,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,7,0.3333333333333333,E23,5.26,31.19,35,0.878535,71.3914,4.1659,0.0,0,9.6891,1.6626,21.217,0.0,True,24.5,4840,1.4168,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,8,0.3333333333333333,E23,5.26,31.19,35,0.875554,71.4884,4.4911,0.0,0,9.6891,1.6602,21.217,0.0,True,24.5,4840,1.3778,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,9,0.3333333333333333,E23,5.26,31.19,35,0.879941,71.3456,4.0126,0.0,0,9.6891,1.6631,21.217,0.0,True,24.5,4840,1.4226,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,10,0.3333333333333333,E23,5.26,31.19,35,0.87823,71.4013,4.1993,0.0,0,9.6891,1.6613,21.217,0.0,True,24.5,4840,1.4456,1.1
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,11,0.3333333333333333,E23,5.26,31.19,35,0.876215,71.4669,4.419,0.0,0,9.6891,1.6607,21.217,0.0,True,24.5,4840,1.4414,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,12,0.3333333333333333,E23,5.26,31.19,35,0.877569,71.4229,4.2714,0.0,0,9.6891,1.6602,21.217,0.0,True,24.5,4840,1.4559,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0.25,WOA,carbon,13,0.3333333333333333,E23,5.26,31.19,35,0.880151,71.3388,3.9897,0.0,0,9.6891,1.6607,21.217,0.0,True,24.5,4840,1.4371,1.04
