wl,N,M,power,hard,cap,alpha,beta,gamma,subset,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,makespan_h,nfe,runtime_s,peak_mem_mb
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,8,0.3333333333333333,E1,10.62,62.6,36,0.84554,85.1536,0.3726,57.1,571,9.3448,1.589,64.361,0.0,32.0,4840,2.3438,3.16
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,9,0.3333333333333333,E1,10.62,62.6,36,0.873017,84.6711,-2.865,58.1,581,9.4948,1.643,61.895,0.0,33.0,4840,2.3488,3.04
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,10,0.3333333333333333,E1,10.62,62.6,36,0.839621,85.2575,1.07,54.0,540,9.2948,1.5794,64.517,0.0,31.5,4840,2.3614,3.42
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,11,0.3333333333333333,E1,10.62,62.6,36,0.868725,84.7465,-2.3592,55.3,553,9.4948,1.6096,62.499,0.0,32.0,4840,2.3539,3.14
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,12,0.3333333333333333,E1,10.62,62.6,36,0.857071,84.9511,-0.9861,56.0,560,9.3948,1.6158,63.462,0.0,32.5,4840,2.396,3.39
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,13,0.3333333333333333,E1,10.62,62.6,36,0.860371,84.8932,-1.3749,56.3,563,9.3448,1.6033,63.549,0.0,34.0,4840,2.4272,3.31
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,14,0.3333333333333333,E1,10.62,62.6,36,0.852307,85.0348,-0.4248,55.4,554,9.4448,1.607,63.334,0.0,32.0,4840,2.413,3.17
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,15,0.3333333333333333,E1,10.62,62.6,36,0.862952,84.8479,-1.679,55.6,556,9.4948,1.6077,61.78,0.0,35.0,4840,2.4022,3.43
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,30,0.3333333333333333,E1,10.62,62.6,36,0.771965,86.4455,9.0417,2.3,23,8.7448,1.4361,72.156,0.0,28.0,4840,2.694,2.92
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,1,0.3333333333333333,E1,10.62,62.6,36,0.868019,84.7589,-2.276,56.3,563,9.5448,1.6443,61.452,0.0,32.5,4840,2.3754,3.13
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,2,0.3333333333333333,E1,10.62,62.6,36,0.836045,85.3203,1.4914,57.8,578,9.1948,1.5787,66.803,0.0,31.5,4840,2.3884,3.35
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,3,0.3333333333333333,E1,10.62,62.6,36,0.868342,84.7532,-2.314,55.5,555,9.4948,1.6098,62.167,0.0,33.0,4840,2.4046,3.28
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,4,0.3333333333333333,E1,10.62,62.6,36,0.887079,84.4242,-4.5218,55.1,551,9.6448,1.6466,60.003,0.0,33.0,4840,2.4194,3.18
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,5,0.3333333333333333,E1,10.62,62.6,36,0.87454,84.6444,-3.0443,56.5,565,9.5448,1.6261,61.796,0.0,33.0,4840,2.4494,3.27
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,6,0.3333333333333333,E1,10.62,62.6,36,0.853413,85.0154,-0.555,55.4,554,9.3948,1.622,63.017,0.0,33.5,4840,2.4548,3.13
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,7,0.3333333333333333,E1,10.62,62.6,36,0.870516,84.7151,-2.5703,54.2,542,9.4448,1.6017,62.702,0.0,33.5,4840,2.434,3.37
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,2,0.3333333333333333,E1,10.62,62.6,36,0.87558,84.6261,-3.1669,51.3,513,9.3948,1.6072,63.839,0.0,33.5,4840,2.3049,2.55
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,3,0.3333333333333333,E1,10.62,62.6,36,0.850412,85.0681,-0.2014,49.4,494,9.1948,1.5727,67.093,0.0,34.5,4840,2.3214,2.83
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,4,0.3333333333333333,E1,10.62,62.6,36,0.869985,84.7244,-2.5077,46.2,462,9.3448,1.6149,63.646,0.0,35.5,4840,2.3781,2.81
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,5,0.3333333333333333,E1,10.62,62.6,36,0.868105,84.7574,-2.2862,51.1,511,9.2948,1.5695,65.873,0.0,35.5,4840,2.2959,2.62
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,6,0.3333333333333333,E1,10.62,62.6,36,0.876454,84.6108,-3.2699,47.1,471,9.2948,1.5749,64.548,0.0,34.5,4840,2.3475,2.75
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,7,0.3333333333333333,E1,10.62,62.6,36,0.86381,84.8328,-1.7801,47.6,476,9.2448,1.5566,65.446,0.0,33.0,4840,2.3526,2.78
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,8,0.3333333333333333,E1,10.62,62.6,36,0.868969,84.7422,-2.3879,49.0,490,9.3448,1.5913,64.139,0.0,35.5,4840,2.3484,2.8
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,9,0.3333333333333333,E1,10.62,62.6,36,0.846756,85.1322,0.2293,52.4,524,9.0948,1.5093,68.73,0.0,33.5,4840,2.3363,2.63
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,24,0.3333333333333333,E1,10.62,62.6,36,0.870877,84.7087,-2.6128,54.7,547,9.4948,1.639,61.061,0.0,33.0,4840,2.3559,3.23
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,25,0.3333333333333333,E1,10.62,62.6,36,0.867598,84.7663,-2.2265,55.6,556,9.5448,1.6188,61.945,0.0,32.0,4840,2.3537,3.3
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,26,0.3333333333333333,E1,10.62,62.6,36,0.879487,84.5575,-3.6273,55.8,558,9.5948,1.6432,61.33,0.0,32.5,4840,2.3558,3.27
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,27,0.3333333333333333,E1,10.62,62.6,36,0.867038,84.7761,-2.1604,56.7,567,9.5448,1.6164,61.176,0.0,33.0,4840,2.3519,3.03
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,28,0.3333333333333333,E1,10.62,62.6,36,0.833113,85.3718,1.8368,56.5,565,9.2448,1.5674,66.242,0.0,32.5,4840,2.3954,3.21
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,29,0.3333333333333333,E1,10.62,62.6,36,0.862075,84.8633,-1.5757,55.9,559,9.4948,1.6539,61.404,0.0,32.5,4840,2.4112,3.14
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,30,0.3333333333333333,E1,10.62,62.6,36,0.875796,84.6223,-3.1924,58.3,583,9.4948,1.6287,60.658,0.0,33.0,4840,2.4031,2.99
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,1,0.3333333333333333,E1,10.62,62.6,36,0.866223,84.7904,-2.0644,52.8,528,9.2948,1.5705,65.351,0.0,33.5,4840,2.35,2.77
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,16,0.3333333333333333,E1,10.62,62.6,36,0.861543,84.8726,-1.5129,55.2,552,9.5948,1.6224,60.453,0.0,33.0,4840,2.3508,3.27
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,17,0.3333333333333333,E1,10.62,62.6,36,0.859951,84.9006,-1.3254,56.8,568,9.4448,1.6051,62.203,0.0,32.5,4840,2.3643,3.09
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,18,0.3333333333333333,E1,10.62,62.6,36,0.852014,85.0399,-0.3902,59.5,595,9.3948,1.5892,62.4,0.0,33.5,4840,2.3559,2.97
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,19,0.3333333333333333,E1,10.62,62.6,36,0.818928,85.6209,3.5082,54.6,546,9.1948,1.55,66.6,0.0,32.5,4840,2.3657,3.39
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,20,0.3333333333333333,E1,10.62,62.6,36,0.855065,84.9864,-0.7497,56.6,566,9.4448,1.6183,63.265,0.0,33.5,4840,2.3975,3.23
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,21,0.3333333333333333,E1,10.62,62.6,36,0.855761,84.9741,-0.8317,57.8,578,9.3448,1.6236,64.049,0.0,31.5,4840,2.4162,3.02
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,22,0.3333333333333333,E1,10.62,62.6,36,0.830638,85.4153,2.1285,56.4,564,9.1948,1.5847,66.434,0.0,32.0,4840,2.4139,3.36
google,1000,10,linear,False,False,0.4,0.3,0.3,0,PSO,random,23,0.3333333333333333,E1,10.62,62.6,36,0.850245,85.071,-0.1818,57.7,577,9.2948,1.5928,64.916,0.0,33.0,4840,2.4115,3.17
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,6,0.3333333333333333,E1,10.62,62.6,36,0.779264,86.3173,8.1817,3.0,30,8.7448,1.4486,72.675,0.0,25.0,4840,2.658,2.86
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,7,0.3333333333333333,E1,10.62,62.6,36,0.774636,86.3986,8.727,1.7,17,8.6948,1.4306,72.525,0.0,28.5,4840,2.6441,2.99
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,8,0.3333333333333333,E1,10.62,62.6,36,0.782837,86.2546,7.7607,2.5,25,8.7948,1.4521,70.833,0.0,26.0,4840,2.6506,2.96
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,9,0.3333333333333333,E1,10.62,62.6,36,0.77345,86.4194,8.8667,2.7,27,8.6948,1.4336,74.617,0.0,26.0,4840,2.6675,2.87
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,10,0.3333333333333333,E1,10.62,62.6,36,0.761536,86.6286,10.2706,2.4,24,8.6948,1.4307,72.614,0.0,25.0,4840,2.7028,2.9
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,11,0.3333333333333333,E1,10.62,62.6,36,0.776255,86.3701,8.5362,2.3,23,8.6948,1.4324,73.486,0.0,25.5,4840,2.7353,3.02
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,12,0.3333333333333333,E1,10.62,62.6,36,0.784429,86.2266,7.5732,2.3,23,8.8448,1.4579,69.033,0.0,26.0,4840,2.7189,2.98
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,13,0.3333333333333333,E1,10.62,62.6,36,0.757608,86.6976,10.7334,2.4,24,8.5948,1.4218,76.353,0.0,25.0,4840,2.7101,2.88
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,14,0.3333333333333333,E1,10.62,62.6,36,0.784142,86.2317,7.607,3.1,31,8.7948,1.4405,71.49,0.0,25.5,4840,2.6452,2.96
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,15,0.3333333333333333,E1,10.62,62.6,36,0.77051,86.471,9.2131,2.6,26,8.7448,1.4319,71.237,0.0,33.5,4840,2.6675,2.92
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,16,0.3333333333333333,E1,10.62,62.6,36,0.785231,86.2125,7.4786,1.9,19,8.7448,1.4457,71.947,0.0,27.5,4840,2.6692,2.84
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,17,0.3333333333333333,E1,10.62,62.6,36,0.767966,86.5157,9.513,1.9,19,8.6448,1.4221,74.589,0.0,24.5,4840,2.6787,2.9
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,18,0.3333333333333333,E1,10.62,62.6,36,0.779824,86.3075,8.1158,3.1,31,8.7448,1.4378,71.75,0.0,29.5,4840,2.7097,2.88
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,19,0.3333333333333333,E1,10.62,62.6,36,0.770385,86.4732,9.2279,2.9,29,8.6948,1.4257,72.11,0.0,25.0,4840,2.7445,2.81
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,20,0.3333333333333333,E1,10.62,62.6,36,0.784838,86.2194,7.5249,1.9,19,8.7448,1.4502,72.752,0.0,25.5,4840,2.7422,2.78
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,21,0.3333333333333333,E1,10.62,62.6,36,0.772235,86.4407,9.0099,2.4,24,8.6948,1.4302,73.597,0.0,25.0,4840,2.7352,2.88
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,22,0.3333333333333333,E1,10.62,62.6,36,0.777692,86.3449,8.367,3.0,30,8.7948,1.44,69.693,0.0,27.0,4840,2.6584,2.93
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,23,0.3333333333333333,E1,10.62,62.6,36,0.773127,86.4251,8.9048,2.3,23,8.6448,1.4249,75.655,0.0,25.5,4840,2.6675,2.81
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,24,0.3333333333333333,E1,10.62,62.6,36,0.76703,86.5321,9.6232,2.7,27,8.6448,1.4239,75.612,0.0,25.0,4840,2.6728,2.86
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,25,0.3333333333333333,E1,10.62,62.6,36,0.773056,86.4263,8.9132,1.3,13,8.6948,1.4375,72.709,0.0,25.0,4840,2.6809,2.87
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,26,0.3333333333333333,E1,10.62,62.6,36,0.777794,86.3431,8.355,2.5,25,8.7448,1.4354,72.925,0.0,26.0,4840,2.7358,2.84
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,27,0.3333333333333333,E1,10.62,62.6,36,0.7688,86.501,9.4147,3.2,32,8.6948,1.4324,73.452,0.0,26.5,4840,2.7516,2.92
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,28,0.3333333333333333,E1,10.62,62.6,36,0.7735,86.4185,8.8609,3.0,30,8.6948,1.4289,73.025,0.0,27.0,4840,2.7054,2.92
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GWO,random,29,0.3333333333333333,E1,10.62,62.6,36,0.779138,86.3195,8.1966,2.8,28,8.7448,1.4353,71.654,0.0,35.0,4840,2.6974,2.87
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,10,0.3333333333333333,E1,10.62,62.6,36,0.86242,84.8572,-1.6164,47.7,477,9.1948,1.5584,66.618,0.0,33.5,4840,2.3902,2.8
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,11,0.3333333333333333,E1,10.62,62.6,36,0.852538,85.0307,-0.4519,48.7,487,9.2948,1.5833,64.897,0.0,33.5,4840,2.3642,2.76
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,12,0.3333333333333333,E1,10.62,62.6,36,0.852198,85.0367,-0.4119,45.9,459,9.1948,1.5631,66.423,0.0,33.0,4840,2.3635,2.85
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,13,0.3333333333333333,E1,10.62,62.6,36,0.863611,84.8363,-1.7567,49.0,490,9.2948,1.5921,65.396,0.0,33.5,4840,2.3792,2.8
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,14,0.3333333333333333,E1,10.62,62.6,36,0.882847,84.4985,-4.0232,50.1,501,9.3448,1.5786,64.784,0.0,35.5,4840,2.387,2.79
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,15,0.3333333333333333,E1,10.62,62.6,36,0.871369,84.7001,-2.6708,48.2,482,9.3948,1.5731,62.852,0.0,34.0,4840,2.3934,2.82
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,16,0.3333333333333333,E1,10.62,62.6,36,0.853125,85.0204,-0.5211,49.6,496,9.2448,1.5363,66.316,0.0,33.5,4840,2.4199,2.8
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,17,0.3333333333333333,E1,10.62,62.6,36,0.876224,84.6148,-3.2428,50.1,501,9.3948,1.5943,63.363,0.0,34.0,4840,2.4323,2.83
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,18,0.3333333333333333,E1,10.62,62.6,36,0.850163,85.0724,-0.1721,46.2,462,9.1448,1.5237,68.181,0.0,33.5,4840,2.3753,2.77
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,19,0.3333333333333333,E1,10.62,62.6,36,0.845382,85.1564,0.3913,52.4,524,9.1448,1.5401,67.966,0.0,34.5,4840,2.3625,2.62
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,20,0.3333333333333333,E1,10.62,62.6,36,0.848011,85.1102,0.0814,47.2,472,9.1948,1.542,67.126,0.0,34.0,4840,2.359,2.7
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,21,0.3333333333333333,E1,10.62,62.6,36,0.859524,84.9081,-1.2751,51.7,517,9.2448,1.5777,65.906,0.0,35.0,4840,2.388,2.63
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,22,0.3333333333333333,E1,10.62,62.6,36,0.844945,85.164,0.4427,45.2,452,9.1948,1.5586,66.45,0.0,35.5,4840,2.3858,2.85
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,23,0.3333333333333333,E1,10.62,62.6,36,0.840797,85.2369,0.9314,51.1,511,9.1448,1.5602,67.387,0.0,33.5,4840,2.4194,2.79
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,24,0.3333333333333333,E1,10.62,62.6,36,0.86142,84.8748,-1.4984,50.1,501,9.2448,1.5665,65.168,0.0,36.0,4840,2.4186,2.79
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,25,0.3333333333333333,E1,10.62,62.6,36,0.844405,85.1735,0.5063,49.3,493,9.2448,1.5531,65.748,0.0,34.0,4840,2.4551,2.65
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,26,0.3333333333333333,E1,10.62,62.6,36,0.87242,84.6816,-2.7945,51.6,516,9.3948,1.5989,63.67,0.0,35.0,4840,2.3858,2.52
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,27,0.3333333333333333,E1,10.62,62.6,36,0.859797,84.9033,-1.3072,46.2,462,9.2948,1.5695,65.543,0.0,35.0,4840,2.3577,2.79
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,28,0.3333333333333333,E1,10.62,62.6,36,0.860482,84.8912,-1.3879,49.9,499,9.2448,1.5527,65.304,0.0,35.5,4840,2.3788,2.71
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,29,0.3333333333333333,E1,10.62,62.6,36,0.871211,84.7029,-2.6521,51.4,514,9.3948,1.6019,63.491,0.0,34.5,4840,2.3631,2.72
google,1000,10,linear,False,False,0.4,0.3,0.3,0,DE,random,30,0.3333333333333333,E1,10.62,62.6,36,0.86054,84.8902,-1.3948,50.0,500,9.2448,1.562,65.797,0.0,33.5,4840,2.3846,2.79
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,1,0.3333333333333333,E1,10.62,62.6,36,0.770357,86.4737,9.2312,0.0,0,8.6448,1.4289,75.369,0.0,25.0,8858,3.7082,1.81
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,2,0.3333333333333333,E1,10.62,62.6,36,0.765816,86.5534,9.7662,0.0,0,8.7948,1.4412,72.229,0.0,27.0,8868,3.7724,1.79
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,3,0.3333333333333333,E1,10.62,62.6,36,0.777703,86.3447,8.3656,0.0,0,8.7448,1.4507,71.705,0.0,26.0,8832,3.7696,1.85
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,8,0.3333333333333333,E1,10.62,62.6,36,0.658265,88.4419,22.4387,0.0,0,8.5448,1.3775,65.405,0.0,26.0,4840,2.3274,1.8
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,9,0.3333333333333333,E1,10.62,62.6,36,0.668702,88.2586,21.2089,0.0,0,8.7448,1.4075,58.561,0.0,26.0,4840,2.34,1.74
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,10,0.3333333333333333,E1,10.62,62.6,36,0.661474,88.3855,22.0606,0.0,0,8.6448,1.3925,59.98,0.0,26.0,4840,2.3796,1.74
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,11,0.3333333333333333,E1,10.62,62.6,36,0.68625,87.9505,19.1413,0.0,0,8.7948,1.415,60.616,0.0,26.0,4840,2.3659,1.77
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,12,0.3333333333333333,E1,10.62,62.6,36,0.654804,88.5026,22.8465,0.0,0,8.5448,1.3775,66.297,0.0,26.0,4840,2.4188,1.67
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,13,0.3333333333333333,E1,10.62,62.6,36,0.658874,88.4312,22.3669,0.0,0,8.5948,1.385,64.218,0.0,26.0,4840,2.4381,1.73
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,14,0.3333333333333333,E1,10.62,62.6,36,0.665725,88.3109,21.5597,0.0,0,8.6948,1.4,59.536,0.0,26.0,4840,2.4379,1.78
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,15,0.3333333333333333,E1,10.62,62.6,36,0.661602,88.3833,22.0454,0.0,0,8.6948,1.4,59.922,0.0,26.0,4840,2.439,1.7
google,1000,10,linear,False,False,0.4,0.3,0.3,0,GA,random,30,0.3333333333333333,E1,10.62,62.6,36,0.838352,85.2798,1.2195,31.5,315,9.3948,1.5483,62.268,0.0,33.0,4840,4.1455,2.96
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,1,0.3333333333333333,E1,10.62,62.6,36,0.664073,88.3399,21.7543,0.0,0,8.6448,1.3925,61.414,0.0,26.0,4840,2.3708,1.73
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,2,0.3333333333333333,E1,10.62,62.6,36,0.655781,88.4855,22.7314,0.0,0,8.5448,1.3775,64.523,0.0,26.0,4840,2.3918,1.74
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,3,0.3333333333333333,E1,10.62,62.6,36,0.653225,88.5304,23.0325,0.0,0,8.5448,1.3775,65.374,0.0,26.0,4840,2.4165,1.78
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,4,0.3333333333333333,E1,10.62,62.6,36,0.671489,88.2097,20.8805,0.0,0,8.6948,1.4,59.798,0.0,26.0,4840,2.4259,1.77
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,5,0.3333333333333333,E1,10.62,62.6,36,0.663947,88.3421,21.7691,0.0,0,8.6448,1.3925,62.672,0.0,26.0,4840,2.4378,1.68
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,6,0.3333333333333333,E1,10.62,62.6,36,0.672735,88.1878,20.7337,0.0,0,8.7448,1.4075,60.463,0.0,26.0,4840,2.4226,1.69
google,1000,10,linear,False,False,0.4,0.3,0.3,0,WOA,carbon,7,0.3333333333333333,E1,10.62,62.6,36,0.679684,88.0658,19.9149,0.0,0,8.6448,1.3925,65.923,0.0,26.0,4840,2.4349,1.66
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,4,0.3333333333333333,E1,10.62,62.6,36,0.773086,86.4258,8.9096,0.0,0,8.7448,1.4423,71.046,0.0,27.5,8906,3.6035,2.06
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,5,0.3333333333333333,E1,10.62,62.6,36,0.799604,85.9602,5.7851,0.0,0,8.9448,1.4804,64.824,0.0,26.5,8820,3.6493,1.8
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,6,0.3333333333333333,E1,10.62,62.6,36,0.77143,86.4549,9.1048,0.0,0,8.6948,1.4375,73.681,0.0,27.0,8874,3.7002,2.02
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,7,0.3333333333333333,E1,10.62,62.6,36,0.768649,86.5037,9.4325,0.0,0,8.9448,1.4884,67.171,0.0,28.5,8938,3.7793,1.94
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,8,0.3333333333333333,E1,10.62,62.6,36,0.77694,86.3581,8.4555,0.0,0,8.7948,1.4473,71.045,0.0,26.5,8902,3.7848,1.85
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,9,0.3333333333333333,E1,10.62,62.6,36,0.790299,86.1236,6.8815,0.0,0,8.7948,1.4433,65.99,0.0,24.5,8852,3.7694,1.97
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,10,0.3333333333333333,E1,10.62,62.6,36,0.765999,86.5502,9.7447,0.0,0,8.7448,1.4409,72.449,0.0,27.0,8918,3.781,1.89
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,11,0.3333333333333333,E1,10.62,62.6,36,0.77523,86.3881,8.657,0.0,0,8.7448,1.4405,72.317,0.0,25.5,8868,3.7588,1.82
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,12,0.3333333333333333,E1,10.62,62.6,36,0.762946,86.6038,10.1043,0.0,0,8.6448,1.4364,74.869,0.0,25.0,8920,3.7203,2.08
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,13,0.3333333333333333,E1,10.62,62.6,36,0.781579,86.2767,7.9089,0.0,0,8.8448,1.4591,70.811,0.0,26.5,8898,3.647,1.98
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,14,0.3333333333333333,E1,10.62,62.6,36,0.759616,86.6623,10.4968,0.0,0,8.6948,1.4281,72.853,0.0,27.5,8978,3.7446,1.82
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,15,0.3333333333333333,E1,10.62,62.6,36,0.765243,86.5635,9.8338,0.0,0,8.7948,1.4498,71.508,0.0,27.5,9022,3.8003,1.86
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,16,0.3333333333333333,E1,10.62,62.6,36,0.762552,86.6107,10.1508,0.0,0,8.6948,1.4358,74.397,0.0,26.5,8898,3.7742,1.94
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,17,0.3333333333333333,E1,10.62,62.6,36,0.787896,86.1657,7.1646,0.0,0,8.8448,1.4596,69.931,0.0,25.5,8858,3.7504,1.94
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,18,0.3333333333333333,E1,10.62,62.6,36,0.752477,86.7876,11.338,0.0,0,8.8948,1.4633,62.737,0.0,28.0,8864,3.7606,2.05
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,19,0.3333333333333333,E1,10.62,62.6,36,0.750632,86.82,11.5553,0.0,0,8.6448,1.4231,74.974,0.0,26.5,8934,3.7719,1.81
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,20,0.3333333333333333,E1,10.62,62.6,36,0.772604,86.4342,8.9665,0.0,0,8.7948,1.4634,70.949,0.0,26.5,8930,3.7099,1.76
google,1000,10,linear,False,False,0.4,0.3,0.3,0,HHO,random,21,0.3333333333333333,E1,10.62,62.6,36,0.790525,86.1196,6.8548,0.0,0,8.8948,1.4853,64.894,0.0,26.0,8954,3.7484,1.94
