wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,3000,20,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,7,0.3333333333333333,GABUG,32.21,189.31,41,2.233762,86.9971,1.0229,44.6667,1340,25.1479,4.2484,80.005,0.0,True,34.5,4840,7.8534,8.56
google,3000,20,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,8,0.3333333333333333,GABUG,32.21,189.31,41,2.255323,86.8716,0.0675,45.0333,1351,25.2979,4.2805,78.216,0.0,True,35.0,4840,7.3532,8.59
google,3000,20,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,9,0.3333333333333333,GABUG,32.21,189.31,41,2.260565,86.8411,-0.1648,44.1,1323,25.1979,4.2598,79.281,0.0,True,34.5,4840,6.6662,8.52
google,3000,20,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,10,0.3333333333333333,GABUG,32.21,189.31,41,2.24272,86.945,0.626,44.4333,1333,25.3979,4.2824,79.385,0.0,True,34.0,4840,6.3822,8.4
google,3000,20,linear,False,False,0.0,0.4,0.3,0.3,0,GA_OriginalGA,random,1,0.3333333333333333,GABUG,32.21,189.31,41,2.327547,86.4512,-3.1327,62.4667,1874,25.4979,4.3839,77.492,0.0,True,35.0,40,0.1703,3.85
google,3000,20,linear,False,False,0.0,0.4,0.3,0.3,0,GA_OriginalGA,random,2,0.3333333333333333,GABUG,32.21,189.31,41,2.34395,86.3557,-3.8595,62.5,1875,25.6479,4.4127,74.237,0.0,True,36.0,40,0.1782,3.85
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,1,0.3333333333333333,GABUG,32.21,189.31,41,2.267316,86.8018,-0.4639,43.7667,1313,25.2479,4.2679,80.507,0.0,True,33.5,4840,8.9346,8.5
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,2,0.3333333333333333,GABUG,32.21,189.31,41,2.267332,86.8017,-0.4646,44.5667,1337,25.3479,4.2957,78.662,0.0,True,36.0,4840,9.64,8.63
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,3,0.3333333333333333,GABUG,32.21,189.31,41,2.265391,86.813,-0.3786,44.8333,1345,25.1979,4.2929,79.473,0.0,True,34.5,4840,7.9873,8.39
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,4,0.3333333333333333,GABUG,32.21,189.31,41,2.279326,86.7319,-0.996,44.0333,1321,25.2479,4.2573,78.443,0.0,True,35.0,4840,7.4197,8.46
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,5,0.3333333333333333,GABUG,32.21,189.31,41,2.270142,86.7853,-0.5891,44.0667,1322,25.4479,4.2997,77.99,0.0,True,33.5,4840,6.7487,8.38
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,6,0.3333333333333333,GABUG,32.21,189.31,41,2.277522,86.7424,-0.9161,43.6333,1309,25.3479,4.3039,80.104,0.0,True,33.5,4840,6.3845,8.63
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,7,0.3333333333333333,GABUG,32.21,189.31,41,2.233762,86.9971,1.0229,44.6667,1340,25.1479,4.2484,80.005,0.0,True,34.5,4840,6.3646,8.56
google,3000,10,linear,False,False,0.0,0.4,0.3,0.3,0,GA,random,8,0.3333333333333333,GABUG,32.21,189.31,41,2.255323,86.8716,0.0675,45.0333,1351,25.2979,4.2805,78.216,0.0,True,35.0,4840,6.3136,8.59
