wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,region,window,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,FIFO,-,0,0.3333333333333333,E26,16.49,95.45,39,5.850587,0.0,-615.6355,0.0,0,95.9591,15.66,5.308,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,Consolidation,-,0,0.3333333333333333,E26,16.49,95.45,39,0.817537,86.0264,0.0,0.0,0,13.3091,2.1675,55.842,8.9738,False,24.5,0,0.0,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,Greedy(EDF+greenest),-,0,0.3333333333333333,E26,16.49,95.45,39,0.588143,89.9473,28.0591,0.0,0,12.6091,1.9249,65.886,20.2071,False,28.5,0,0.0016,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,VCC(Google),-,0,0.3333333333333333,E26,16.49,95.45,39,0.794838,86.4144,2.7766,0.0,0,13.3091,2.1675,58.749,0.0,True,24.5,0,0.0044,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,Threshold(WaitAwhile),-,0,0.3333333333333333,E26,16.49,95.45,39,0.713384,87.8066,12.7399,0.0,0,13.1091,2.1225,57.162,9.0262,False,24.5,0,0.0223,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,1,0.3333333333333333,E26,16.49,95.45,39,0.673966,88.4804,17.5614,0.0,0,13.0591,2.149,72.069,0.0,True,28.0,4840,2.7296,2.51
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,2,0.3333333333333333,E26,16.49,95.45,39,0.673961,88.4804,17.562,0.0,0,13.1091,2.1593,73.421,0.0,True,28.0,4840,2.7634,2.66
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,3,0.3333333333333333,E26,16.49,95.45,39,0.67822,88.4077,17.0411,0.0,0,13.2091,2.1852,70.564,0.0,True,28.5,4840,2.7437,2.78
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,8,0.3333333333333333,E26,16.49,95.45,39,0.668383,88.5758,18.2443,0.0,0,13.0591,2.1445,73.513,0.0,True,27.5,4840,2.7921,2.42
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,9,0.3333333333333333,E26,16.49,95.45,39,0.660359,88.713,19.2259,0.0,0,13.1591,2.1351,70.034,0.0,True,28.5,4840,2.8052,2.56
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,10,0.3333333333333333,E26,16.49,95.45,39,0.677089,88.427,17.1794,0.0,0,13.2591,2.1807,70.041,0.0,True,28.5,4840,2.7643,2.36
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,FIFO,-,0,0.3333333333333333,E26,16.49,95.45,39,5.850587,0.0,-615.6355,0.0,0,95.9591,15.66,5.308,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,Consolidation,-,0,0.3333333333333333,E26,16.49,95.45,39,0.817537,86.0264,0.0,0.0,0,13.3091,2.1675,55.842,0.0,True,24.5,0,0.0,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,Greedy(EDF+greenest),-,0,0.3333333333333333,E26,16.49,95.45,39,0.588143,89.9473,28.0591,0.0,0,12.6091,1.9249,65.886,0.0,True,28.5,0,0.0001,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,VCC(Google),-,0,0.3333333333333333,E26,16.49,95.45,39,0.817537,86.0264,0.0,0.0,0,13.3091,2.1675,55.842,0.0,True,24.5,0,0.003,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,Threshold(WaitAwhile),-,0,0.3333333333333333,E26,16.49,95.45,39,0.713384,87.8066,12.7399,0.0,0,13.1091,2.1225,57.162,0.0,True,24.5,0,0.015,0.0
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,1,0.3333333333333333,E26,16.49,95.45,39,0.661349,88.696,19.1047,0.0,0,13.3091,2.2052,55.929,0.0,True,28.5,4840,2.5865,2.33
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,2,0.3333333333333333,E26,16.49,95.45,39,0.66047,88.7111,19.2123,0.0,0,13.2091,2.1921,58.899,0.0,True,28.5,4840,2.638,2.54
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,3,0.3333333333333333,E26,16.49,95.45,39,0.6613,88.6969,19.1107,0.0,0,13.3091,2.2047,56.443,0.0,True,28.5,4840,2.6093,2.48
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,4,0.3333333333333333,E26,16.49,95.45,39,0.65745,88.7627,19.5817,0.0,0,13.2091,2.181,58.156,0.0,True,28.5,4840,2.5902,2.52
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,5,0.3333333333333333,E26,16.49,95.45,39,0.661357,88.6959,19.1038,0.0,0,13.3091,2.2052,55.949,0.0,True,28.5,4840,2.6271,2.27
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,6,0.3333333333333333,E26,16.49,95.45,39,0.661323,88.6965,19.1079,0.0,0,13.3091,2.2052,55.993,0.0,True,28.5,4840,2.6294,2.4
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,7,0.3333333333333333,E26,16.49,95.45,39,0.659338,88.7304,19.3508,0.0,0,13.2091,2.1869,59.923,0.0,True,28.5,4840,2.6775,2.54
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,8,0.3333333333333333,E26,16.49,95.45,39,0.659127,88.734,19.3766,0.0,0,13.2591,2.1972,57.321,0.0,True,28.0,4840,2.6666,2.26
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,8,0.3333333333333333,E26,16.49,95.45,39,0.699631,88.0417,14.4222,0.0,0,12.9591,2.1499,78.416,0.0,True,26.0,4840,2.6842,4.47
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,9,0.3333333333333333,E26,16.49,95.45,39,0.705687,87.9382,13.6813,0.0,0,12.9591,2.1362,77.837,0.0,True,26.5,4840,2.6756,4.17
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,10,0.3333333333333333,E26,16.49,95.45,39,0.698092,88.068,14.6103,0.0,0,12.9591,2.143,78.376,0.0,True,26.5,4840,2.6455,4.3
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,1,0.3333333333333333,E26,16.49,95.45,39,0.683873,88.311,16.3496,0.0,0,12.6091,2.0625,84.891,0.0,True,25.5,4840,2.5661,3.16
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,2,0.3333333333333333,E26,16.49,95.45,39,0.675744,88.45,17.344,0.0,0,12.5591,2.0671,84.931,0.0,True,26.5,4840,2.6076,2.82
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,3,0.3333333333333333,E26,16.49,95.45,39,0.674566,88.4701,17.488,0.0,0,12.5591,2.0402,86.831,0.0,True,25.5,4840,2.6193,2.9
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,4,0.3333333333333333,E26,16.49,95.45,39,0.686516,88.2659,16.0263,0.0,0,12.7591,2.0961,83.546,0.0,True,25.5,4840,2.6432,2.69
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,5,0.3333333333333333,E26,16.49,95.45,39,0.682075,88.3418,16.5695,0.0,0,12.7091,2.0708,81.647,0.0,True,26.5,4840,2.6732,2.93
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,4,0.3333333333333333,E26,16.49,95.45,39,0.673622,88.4863,17.6036,0.0,0,13.0591,2.1632,74.142,0.0,True,28.5,4840,2.6274,2.5
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,5,0.3333333333333333,E26,16.49,95.45,39,0.676238,88.4415,17.2835,0.0,0,13.1091,2.1604,74.637,0.0,True,27.5,4840,2.6567,2.45
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,6,0.3333333333333333,E26,16.49,95.45,39,0.66886,88.5676,18.1859,0.0,0,13.0591,2.1467,73.37,0.0,True,28.0,4840,2.5924,2.43
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,7,0.3333333333333333,E26,16.49,95.45,39,0.67203,88.5135,17.7982,0.0,0,13.0591,2.1524,74.156,0.0,True,28.0,4840,2.5964,2.51
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,8,0.3333333333333333,E26,16.49,95.45,39,0.673658,88.4856,17.5992,0.0,0,13.1091,2.1604,72.49,0.0,True,28.0,4840,2.6168,2.52
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,9,0.3333333333333333,E26,16.49,95.45,39,0.671625,88.5204,17.8478,0.0,0,13.0091,2.146,74.969,0.0,True,28.5,4840,2.6632,2.57
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,10,0.3333333333333333,E26,16.49,95.45,39,0.674739,88.4672,17.4669,0.0,0,13.1091,2.1679,72.961,0.0,True,28.0,4840,2.6548,2.51
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,1,0.3333333333333333,E26,16.49,95.45,39,0.697631,88.0759,14.6668,0.0,0,12.7591,2.0978,81.927,0.0,True,25.5,4840,3.0783,2.67
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,10,0.3333333333333333,E26,16.49,95.45,39,0.698342,88.0637,14.5798,0.0,0,12.8591,2.1218,81.291,0.0,True,25.5,4840,2.9992,2.46
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,1,0.3333333333333333,E26,16.49,95.45,39,0.702434,87.9938,14.0793,0.0,0,12.9591,2.1312,76.932,0.0,True,26.5,4840,2.6822,4.58
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,2,0.3333333333333333,E26,16.49,95.45,39,0.702398,87.9944,14.0837,0.0,0,13.0091,2.1278,75.933,0.0,True,27.0,4840,2.6814,4.17
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,3,0.3333333333333333,E26,16.49,95.45,39,0.700752,88.0225,14.2851,0.0,0,13.0091,2.1421,76.483,0.0,True,26.5,4840,2.6743,4.25
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,4,0.3333333333333333,E26,16.49,95.45,39,0.700829,88.0212,14.2756,0.0,0,12.9591,2.1282,78.433,0.0,True,26.5,4840,2.7103,4.35
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,5,0.3333333333333333,E26,16.49,95.45,39,0.696532,88.0947,14.8012,0.0,0,12.8591,2.1248,82.048,0.0,True,25.5,4840,2.7183,4.24
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,6,0.3333333333333333,E26,16.49,95.45,39,0.707491,87.9074,13.4608,0.0,0,13.0091,2.1597,77.362,0.0,True,27.5,4840,2.7462,4.03
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,7,0.3333333333333333,E26,16.49,95.45,39,0.6935,88.1465,15.1721,0.0,0,12.8591,2.1092,79.948,0.0,True,26.0,4840,2.7683,4.33
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GA,random,10,0.3333333333333333,E26,16.49,95.45,39,0.672401,88.5071,17.7529,0.0,0,12.6591,2.0678,82.842,0.0,True,26.5,4840,4.4881,3.93
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,1,0.3333333333333333,E26,16.49,95.45,39,0.675961,88.4463,17.3174,0.0,0,13.1591,2.1674,71.272,0.0,True,28.5,4840,2.6201,2.41
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,2,0.3333333333333333,E26,16.49,95.45,39,0.662487,88.6766,18.9655,0.0,0,12.9591,2.1329,75.501,0.0,True,28.0,4840,2.5967,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,3,0.3333333333333333,E26,16.49,95.45,39,0.665589,88.6236,18.5861,0.0,0,13.0591,2.124,71.155,0.0,True,28.5,4840,2.6014,2.43
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,4,0.3333333333333333,E26,16.49,95.45,39,0.675589,88.4526,17.3629,0.0,0,13.1591,2.1668,71.337,0.0,True,28.0,4840,2.6314,2.44
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,5,0.3333333333333333,E26,16.49,95.45,39,0.656931,88.7715,19.6451,0.0,0,12.9091,2.1164,78.212,0.0,True,27.5,4840,2.6573,2.42
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,6,0.3333333333333333,E26,16.49,95.45,39,0.661188,88.6988,19.1244,0.0,0,13.1591,2.1516,70.348,0.0,True,28.5,4840,2.6745,2.43
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,carbon,7,0.3333333333333333,E26,16.49,95.45,39,0.654563,88.812,19.9348,0.0,0,12.9591,2.1278,74.733,0.0,True,28.0,4840,2.7445,2.5
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,9,0.3333333333333333,E26,16.49,95.45,39,0.661357,88.6959,19.1038,0.0,0,13.3091,2.2052,55.842,0.0,True,28.5,4840,2.6224,2.3
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,WOA,random,10,0.3333333333333333,E26,16.49,95.45,39,0.658637,88.7424,19.4365,0.0,0,13.2591,2.188,56.726,0.0,True,28.5,4840,2.6071,2.57
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,1,0.3333333333333333,E26,16.49,95.45,39,0.697631,88.0759,14.6668,0.0,0,12.7591,2.0978,81.927,0.0,True,25.5,4840,3.0032,2.67
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,2,0.3333333333333333,E26,16.49,95.45,39,0.693115,88.1531,15.2192,0.0,0,12.7591,2.0886,81.468,0.0,True,25.5,4840,2.9776,2.82
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,3,0.3333333333333333,E26,16.49,95.45,39,0.697275,88.082,14.7103,0.0,0,12.8591,2.0974,81.343,0.0,True,25.5,4840,3.0169,2.56
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,4,0.3333333333333333,E26,16.49,95.45,39,0.694622,88.1273,15.0349,0.0,0,12.8591,2.1121,80.906,0.0,True,27.5,4840,3.0434,2.53
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,5,0.3333333333333333,E26,16.49,95.45,39,0.691881,88.1742,15.3701,0.0,0,12.7091,2.0856,82.11,0.0,True,26.0,4840,3.0636,2.66
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,6,0.3333333333333333,E26,16.49,95.45,39,0.689932,88.2075,15.6085,0.0,0,12.6591,2.086,83.181,0.0,True,25.5,4840,3.1593,2.82
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,2,0.3333333333333333,E26,16.49,95.45,39,0.693115,88.1531,15.2192,0.0,0,12.7591,2.0886,81.468,0.0,True,25.5,4840,3.01,2.84
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,3,0.3333333333333333,E26,16.49,95.45,39,0.697275,88.082,14.7103,0.0,0,12.8591,2.0974,81.343,0.0,True,25.5,4840,2.9736,2.56
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,4,0.3333333333333333,E26,16.49,95.45,39,0.694622,88.1273,15.0349,0.0,0,12.8591,2.1121,80.906,0.0,True,27.5,4840,2.9898,2.53
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,5,0.3333333333333333,E26,16.49,95.45,39,0.691881,88.1742,15.3701,0.0,0,12.7091,2.0856,82.11,0.0,True,26.0,4840,2.9845,2.66
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,6,0.3333333333333333,E26,16.49,95.45,39,0.689932,88.2075,15.6085,0.0,0,12.6591,2.086,83.181,0.0,True,25.5,4840,3.0213,2.82
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,7,0.3333333333333333,E26,16.49,95.45,39,0.706117,87.9308,13.6288,0.0,0,12.9591,2.1284,78.963,0.0,True,27.0,4840,3.0487,2.3
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,8,0.3333333333333333,E26,16.49,95.45,39,0.70457,87.9573,13.818,0.0,0,12.8591,2.1008,80.238,0.0,True,26.5,4840,3.0851,2.44
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,9,0.3333333333333333,E26,16.49,95.45,39,0.694955,88.1216,14.9941,0.0,0,12.7091,2.1119,82.314,0.0,True,26.0,4840,3.1557,2.64
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,6,0.3333333333333333,E26,16.49,95.45,39,0.689953,88.2071,15.6059,0.0,0,12.8091,2.116,79.168,0.0,True,27.5,4840,2.5675,2.71
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,7,0.3333333333333333,E26,16.49,95.45,39,0.689604,88.2131,15.6486,0.0,0,12.8591,2.0922,80.926,0.0,True,26.5,4840,2.582,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,8,0.3333333333333333,E26,16.49,95.45,39,0.68901,88.2232,15.7213,0.0,0,12.8591,2.0989,80.753,0.0,True,26.0,4840,2.6004,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,9,0.3333333333333333,E26,16.49,95.45,39,0.675954,88.4464,17.3183,0.0,0,12.5591,2.0539,85.888,0.0,True,25.5,4840,2.57,2.92
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,10,0.3333333333333333,E26,16.49,95.45,39,0.67219,88.5107,17.7787,0.0,0,12.5091,2.0453,87.769,0.0,True,25.0,4840,2.6084,2.96
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,1,0.3333333333333333,E26,16.49,95.45,39,0.667203,88.596,18.3887,0.0,0,13.0091,2.1482,74.001,0.0,True,27.5,8910,4.0126,2.51
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,2,0.3333333333333333,E26,16.49,95.45,39,0.660311,88.7138,19.2317,0.0,0,12.8591,2.119,78.365,0.0,True,27.5,8780,3.9805,2.62
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,3,0.3333333333333333,E26,16.49,95.45,39,0.663163,88.665,18.8828,0.0,0,12.9591,2.1443,74.018,0.0,True,28.0,8894,4.1606,2.81
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,5,0.3333333333333333,E26,16.49,95.45,39,0.696532,88.0947,14.8012,0.0,0,12.8591,2.1248,82.048,0.0,True,25.5,4840,2.8677,4.27
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,6,0.3333333333333333,E26,16.49,95.45,39,0.707491,87.9074,13.4608,0.0,0,13.0091,2.1597,77.362,0.0,True,27.5,4840,2.8807,4.03
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,7,0.3333333333333333,E26,16.49,95.45,39,0.6935,88.1465,15.1721,0.0,0,12.8591,2.1092,79.948,0.0,True,26.0,4840,2.9061,4.34
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,8,0.3333333333333333,E26,16.49,95.45,39,0.699631,88.0417,14.4222,0.0,0,12.9591,2.1499,78.416,0.0,True,26.0,4840,2.9236,4.4
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,9,0.3333333333333333,E26,16.49,95.45,39,0.705687,87.9382,13.6813,0.0,0,12.9591,2.1362,77.837,0.0,True,26.5,4840,2.9707,4.21
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,10,0.3333333333333333,E26,16.49,95.45,39,0.698092,88.068,14.6103,0.0,0,12.9591,2.143,78.376,0.0,True,26.5,4840,3.0728,4.33
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,1,0.3333333333333333,E26,16.49,95.45,39,0.683873,88.311,16.3496,0.0,0,12.6091,2.0625,84.891,0.0,True,25.5,4840,2.9818,3.15
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,DE,random,2,0.3333333333333333,E26,16.49,95.45,39,0.675744,88.45,17.344,0.0,0,12.5591,2.0671,84.931,0.0,True,26.5,4840,3.0412,2.8
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,7,0.3333333333333333,E26,16.49,95.45,39,0.706117,87.9308,13.6288,0.0,0,12.9591,2.1284,78.963,0.0,True,27.0,4840,3.1376,2.31
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,8,0.3333333333333333,E26,16.49,95.45,39,0.70457,87.9573,13.818,0.0,0,12.8591,2.1008,80.238,0.0,True,26.5,4840,3.1829,2.44
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,9,0.3333333333333333,E26,16.49,95.45,39,0.694955,88.1216,14.9941,0.0,0,12.7091,2.1119,82.314,0.0,True,26.0,4840,3.2072,2.64
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GWO,random,10,0.3333333333333333,E26,16.49,95.45,39,0.698342,88.0637,14.5798,0.0,0,12.8591,2.1218,81.291,0.0,True,25.5,4840,3.2485,2.43
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,1,0.3333333333333333,E26,16.49,95.45,39,0.702434,87.9938,14.0793,0.0,0,12.9591,2.1312,76.932,0.0,True,26.5,4840,2.9448,4.5
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,2,0.3333333333333333,E26,16.49,95.45,39,0.702398,87.9944,14.0837,0.0,0,13.0091,2.1278,75.933,0.0,True,27.0,4840,3.0026,4.17
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,3,0.3333333333333333,E26,16.49,95.45,39,0.700752,88.0225,14.2851,0.0,0,13.0091,2.1421,76.483,0.0,True,26.5,4840,3.0377,4.25
google,1500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,PSO,random,4,0.3333333333333333,E26,16.49,95.45,39,0.700829,88.0212,14.2756,0.0,0,12.9591,2.1282,78.433,0.0,True,26.5,4840,3.074,4.35
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,4,0.3333333333333333,E26,16.49,95.45,39,0.670311,88.5428,18.0085,0.0,0,13.0091,2.1499,75.051,0.0,True,28.5,9094,4.0246,2.8
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,5,0.3333333333333333,E26,16.49,95.45,39,0.666528,88.6075,18.4713,0.0,0,12.9091,2.1407,75.661,0.0,True,27.5,8986,3.9312,2.3
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,6,0.3333333333333333,E26,16.49,95.45,39,0.658862,88.7385,19.4089,0.0,0,12.9591,2.1374,73.132,0.0,True,28.0,8968,3.9433,2.83
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,7,0.3333333333333333,E26,16.49,95.45,39,0.661665,88.6906,19.066,0.0,0,13.0091,2.1495,75.028,0.0,True,27.5,8946,3.9616,2.56
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,8,0.3333333333333333,E26,16.49,95.45,39,0.66079,88.7056,19.1731,0.0,0,12.9591,2.1351,76.213,0.0,True,28.0,8872,4.0134,2.67
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,9,0.3333333333333333,E26,16.49,95.45,39,0.668765,88.5693,18.1977,0.0,0,13.1091,2.1559,71.903,0.0,True,28.5,8790,4.0694,2.67
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,HHO,random,10,0.3333333333333333,E26,16.49,95.45,39,0.664015,88.6505,18.7787,0.0,0,13.0091,2.1499,73.999,0.0,True,28.5,8942,4.2092,2.64
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,0,GA,random,1,0.3333333333333333,E26,16.49,95.45,39,0.68337,88.3196,16.4111,0.0,0,12.6591,2.0684,82.72,0.0,True,26.0,4840,4.9152,3.59
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,1,Greedy(EDF+greenest),-,0,0.3333333333333333,E26,16.49,95.45,39,1.650826,88.6708,17.616,0.0,0,12.8091,1.9214,65.19,18.4548,False,26.0,0,0.0001,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,1,VCC(Google),-,0,0.3333333333333333,E26,16.49,95.45,39,2.000865,86.2686,0.1474,0.0,0,13.3091,2.1675,60.296,0.0,True,24.5,0,0.0043,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,1,Threshold(WaitAwhile),-,0,0.3333333333333333,E26,16.49,95.45,39,1.799677,87.6493,10.1876,0.0,0,12.9091,1.9364,53.88,21.5321,False,24.5,0,0.02,0.0
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,1,WOA,random,1,0.3333333333333333,E26,16.49,95.45,39,1.841899,87.3595,8.0806,0.0,0,13.1591,2.1743,70.299,0.0,True,28.0,4840,2.8303,2.55
google,1500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,1,WOA,random,2,0.3333333333333333,E26,16.49,95.45,39,1.822906,87.4899,9.0284,0.0,0,13.0091,2.1477,74.177,0.0,True,28.0,4840,2.8229,2.36
