wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,improved,8,0.3333333333333333,E3,5.26,31.19,35,0.456602,83.8404,3.1856,0.0,0,5.0391,0.8317,47.143,0.0,True,24.5,4840,1.6046,1.01
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,improved,9,0.3333333333333333,E3,5.26,31.19,35,0.461298,83.6742,2.1897,0.0,0,5.0891,0.8392,45.824,0.0,True,24.5,4840,1.59,0.94
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,4,0.3333333333333333,E3,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.6053,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,5,0.3333333333333333,E3,5.26,31.19,35,0.348266,87.6745,26.1562,0.0,0,4.6391,0.7493,52.014,0.0,True,26.0,4840,1.6208,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,6,0.3333333333333333,E3,5.26,31.19,35,0.348124,87.6795,26.1864,0.0,0,4.6391,0.7493,50.584,0.0,True,26.0,4840,1.6122,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,7,0.3333333333333333,E3,5.26,31.19,35,0.348176,87.6777,26.1753,0.0,0,4.6391,0.7493,51.021,0.0,True,26.0,4840,1.6298,1.02
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,8,0.3333333333333333,E3,5.26,31.19,35,0.341221,87.9238,27.65,0.0,0,4.5391,0.7343,54.79,0.0,True,26.0,4840,1.6019,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,9,0.3333333333333333,E3,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.5885,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,10,0.3333333333333333,E3,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.6219,0.93
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,11,0.3333333333333333,E3,5.26,31.19,35,0.34266,87.8729,27.3449,0.0,0,4.5391,0.7343,54.863,0.0,True,26.0,4840,1.6001,0.94
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,24,0.3333333333333333,E3,5.26,31.19,35,0.449216,84.1018,4.7516,0.0,0,4.9891,0.816,47.995,0.0,True,24.5,4840,1.6309,1.05
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,25,0.3333333333333333,E3,5.26,31.19,35,0.466108,83.504,1.1699,0.0,0,5.1391,0.8467,44.302,0.0,True,24.5,4840,1.6179,1.04
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,26,0.3333333333333333,E3,5.26,31.19,35,0.461697,83.6601,2.1052,0.0,0,5.0891,0.8392,45.392,0.0,True,24.5,4840,1.6174,0.99
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,27,0.3333333333333333,E3,5.26,31.19,35,0.462603,83.628,1.913,0.0,0,5.1391,0.8473,45.723,0.0,True,24.5,4840,1.6292,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,28,0.3333333333333333,E3,5.26,31.19,35,0.466296,83.4973,1.1301,0.0,0,5.1391,0.8467,44.323,0.0,True,24.5,4840,1.6048,0.95
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,29,0.3333333333333333,E3,5.26,31.19,35,0.461528,83.666,2.141,0.0,0,5.0891,0.8392,45.36,0.0,True,24.5,4840,1.5946,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,random,30,0.3333333333333333,E3,5.26,31.19,35,0.461382,83.6712,2.172,0.0,0,5.0891,0.8392,45.744,0.0,True,24.5,4840,1.6072,1.01
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,improved,1,0.3333333333333333,E3,5.26,31.19,35,0.456108,83.8579,3.2902,0.0,0,5.0391,0.8317,47.22,0.0,True,24.5,4840,1.5865,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,20,0.3333333333333333,E3,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.6257,0.99
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,21,0.3333333333333333,E3,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.6229,0.95
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,22,0.3333333333333333,E3,5.26,31.19,35,0.34522,87.7823,26.8021,0.0,0,4.5891,0.7418,52.435,0.0,True,26.0,4840,1.6076,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,23,0.3333333333333333,E3,5.26,31.19,35,0.345238,87.7817,26.7984,0.0,0,4.5891,0.7418,52.302,0.0,True,26.0,4840,1.6291,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,24,0.3333333333333333,E3,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.6093,0.93
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,25,0.3333333333333333,E3,5.26,31.19,35,0.348012,87.6835,26.21,0.0,0,4.5891,0.7418,52.361,0.0,True,26.0,4840,1.6038,0.99
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,26,0.3333333333333333,E3,5.26,31.19,35,0.342547,87.8769,27.3688,0.0,0,4.5391,0.7343,54.195,0.0,True,26.0,4840,1.6213,0.99
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,27,0.3333333333333333,E3,5.26,31.19,35,0.340973,87.9326,27.7026,0.0,0,4.5391,0.7343,54.151,0.0,True,26.0,4840,1.5904,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,28,0.3333333333333333,E3,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.627,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,29,0.3333333333333333,E3,5.26,31.19,35,0.345265,87.7807,26.7926,0.0,0,4.5891,0.7418,52.744,0.0,True,26.0,4840,1.6185,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,30,0.3333333333333333,E3,5.26,31.19,35,0.348136,87.6791,26.1838,0.0,0,4.6391,0.7493,51.352,0.0,True,26.0,4840,1.6211,1.0
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,1,0.3333333333333333,E3,5.26,31.19,35,0.348158,87.6783,26.1791,40.8,204,4.5891,0.7418,53.479,0.0,True,26.5,4840,1.625,1.07
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,2,0.3333333333333333,E3,5.26,31.19,35,0.343721,87.8354,27.12,40.6,203,4.5391,0.7343,56.388,0.0,True,26.5,4840,1.609,0.99
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,3,0.3333333333333333,E3,5.26,31.19,35,0.338025,88.0369,28.3276,71.0,355,4.5891,0.7418,57.001,0.0,True,29.5,4840,1.5877,1.03
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,4,0.3333333333333333,E3,5.26,31.19,35,0.342526,87.8776,27.3733,70.4,352,4.4891,0.7268,60.67,0.0,True,29.0,4840,1.6126,1.0
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,5,0.3333333333333333,E3,5.26,31.19,35,0.342591,87.8754,27.3596,40.8,204,4.5391,0.7343,54.572,0.0,True,26.5,4840,1.6105,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,12,0.3333333333333333,E3,5.26,31.19,35,0.345269,87.7806,26.7918,0.0,0,4.5891,0.7418,52.754,0.0,True,26.0,4840,1.618,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,13,0.3333333333333333,E3,5.26,31.19,35,0.348129,87.6794,26.1854,0.0,0,4.6391,0.7493,51.187,0.0,True,26.0,4840,1.6279,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,14,0.3333333333333333,E3,5.26,31.19,35,0.345194,87.7832,26.8077,0.0,0,4.5891,0.7418,52.104,0.0,True,26.0,4840,1.6181,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,15,0.3333333333333333,E3,5.26,31.19,35,0.34534,87.7781,26.7767,0.0,0,4.5891,0.7418,54.113,0.0,True,26.0,4840,1.6416,0.99
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,16,0.3333333333333333,E3,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.611,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,17,0.3333333333333333,E3,5.26,31.19,35,0.345197,87.7831,26.8069,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.5995,0.92
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,18,0.3333333333333333,E3,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.6239,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,WOA,carbon,19,0.3333333333333333,E3,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.5792,0.98
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,6,0.3333333333333333,E3,5.26,31.19,35,0.344132,87.8208,27.0329,0.0,0,4.5891,0.7418,52.26,0.0,True,26.0,4840,1.5903,0.95
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,7,0.3333333333333333,E3,5.26,31.19,35,0.346526,87.7361,26.5252,40.6,203,4.5891,0.7418,53.995,0.0,True,26.5,4840,1.6306,0.98
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,8,0.3333333333333333,E3,5.26,31.19,35,0.331839,88.2559,29.6394,71.0,355,4.4891,0.7365,60.163,0.0,True,30.5,4840,1.603,1.03
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,9,0.3333333333333333,E3,5.26,31.19,35,0.341038,87.9303,27.6889,71.0,355,4.5391,0.7468,58.226,0.0,True,30.5,4840,1.5964,1.06
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,10,0.3333333333333333,E3,5.26,31.19,35,0.342995,87.861,27.2738,40.6,203,4.5391,0.7343,57.148,0.0,True,26.5,4840,1.5759,1.04
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,11,0.3333333333333333,E3,5.26,31.19,35,0.339781,87.9748,27.9554,40.2,201,4.4891,0.7268,57.662,0.0,True,26.5,4840,1.5643,0.99
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,12,0.3333333333333333,E3,5.26,31.19,35,0.33546,88.1277,28.8716,71.0,355,4.5391,0.744,59.0,0.0,True,30.5,4840,1.5752,1.06
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,13,0.3333333333333333,E3,5.26,31.19,35,0.342972,87.8619,27.2787,71.0,355,4.5891,0.7418,56.095,0.0,True,30.0,4840,1.5782,1.01
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,14,0.3333333333333333,E3,5.26,31.19,35,0.342514,87.8781,27.3758,39.8,199,4.5391,0.7343,56.078,0.0,True,26.5,4840,1.6251,1.02
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,15,0.3333333333333333,E3,5.26,31.19,35,0.34365,87.8379,27.1349,39.6,198,4.5391,0.7343,57.408,0.0,True,26.5,4840,1.6017,0.99
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,16,0.3333333333333333,E3,5.26,31.19,35,0.331496,88.268,29.7121,71.0,355,4.4891,0.7405,59.845,0.0,True,30.5,4840,1.5994,1.08
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,17,0.3333333333333333,E3,5.26,31.19,35,0.345841,87.7603,26.6704,3.2,16,4.5891,0.7418,51.64,0.0,True,26.0,4840,1.551,1.0
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,18,0.3333333333333333,E3,5.26,31.19,35,0.343565,87.8409,27.1531,40.0,200,4.5391,0.7343,55.627,0.0,True,26.5,4840,1.5683,0.98
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,19,0.3333333333333333,E3,5.26,31.19,35,0.339637,87.9799,27.9859,40.2,201,4.4891,0.7268,56.665,0.0,True,26.5,4840,1.5597,0.99
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,20,0.3333333333333333,E3,5.26,31.19,35,0.343,87.8609,27.2729,39.8,199,4.5391,0.7343,55.239,0.0,True,26.5,4840,1.5705,0.96
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,21,0.3333333333333333,E3,5.26,31.19,35,0.343732,87.835,27.1176,40.6,203,4.5391,0.7343,56.191,0.0,True,26.5,4840,1.5524,0.97
google,500,10,linear,False,False,0.0,0.7,0.0,0.3,0,WOA,carbon,30,0.3333333333333333,E3,5.26,31.19,35,0.339999,87.9671,27.9092,71.0,355,4.5391,0.7343,56.613,0.0,True,30.0,4840,1.6195,1.05
google,500,10,linear,False,False,0.0,0.7,0.3,0.0,0,WOA,carbon,1,0.3333333333333333,E3,5.26,31.19,35,0.34528,87.7802,26.7894,0.0,0,4.5891,0.7418,52.74,0.0,True,26.0,4840,1.5912,0.96
google,500,10,linear,False,False,0.0,0.7,0.3,0.0,0,WOA,carbon,2,0.3333333333333333,E3,5.26,31.19,35,0.345358,87.7774,26.7729,0.0,0,4.5891,0.7418,52.764,0.0,True,26.0,4840,1.5989,0.99
