wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,25,0.3333333333333333,E22,10.62,62.6,36,0.761674,86.6262,10.2543,0.0,0,8.7948,1.4453,73.987,0.0,True,27.0,4840,2.5904,1.82
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,26,0.3333333333333333,E22,10.62,62.6,36,0.755992,86.7259,10.9238,0.0,0,8.7448,1.4446,72.373,0.0,True,27.0,4840,2.1025,1.9
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,27,0.3333333333333333,E22,10.62,62.6,36,0.757087,86.7067,10.7947,0.0,0,8.6948,1.4268,74.952,0.0,True,26.5,4840,2.4204,1.83
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,28,0.3333333333333333,E22,10.62,62.6,36,0.76362,86.592,10.025,0.0,0,8.7948,1.4481,71.803,0.0,True,27.5,4840,2.707,1.78
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,29,0.3333333333333333,E22,10.62,62.6,36,0.770029,86.4795,9.2698,0.0,0,8.7948,1.4549,71.059,0.0,True,26.5,4840,2.6203,1.68
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,30,0.3333333333333333,E22,10.62,62.6,36,0.767973,86.5156,9.5121,0.0,0,8.8448,1.4641,70.413,0.0,True,27.0,4840,2.5211,1.79
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,1,0.3333333333333333,E22,10.62,62.6,36,0.677603,88.1023,20.1601,0.0,0,8.7948,1.4075,61.04,0.0,True,26.5,4840,2.5442,1.72
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,2,0.3333333333333333,E22,10.62,62.6,36,0.674456,88.1576,20.531,0.0,0,8.7448,1.4,61.799,0.0,True,26.0,4840,2.5305,1.76
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,3,0.3333333333333333,E22,10.62,62.6,36,0.683309,88.0021,19.4878,0.0,0,8.7948,1.4225,58.25,0.0,True,26.5,4840,2.5772,1.7
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,24,0.3333333333333333,E22,10.62,62.6,36,0.762312,86.615,10.1792,0.0,0,8.7948,1.4594,72.095,0.0,True,27.0,4840,2.0977,1.75
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,25,0.3333333333333333,E22,10.62,62.6,36,0.763961,86.586,9.9848,0.0,0,8.7448,1.4452,72.871,0.0,True,27.0,4840,2.4559,1.7
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,26,0.3333333333333333,E22,10.62,62.6,36,0.761408,86.6308,10.2856,0.0,0,8.8948,1.4592,69.438,0.0,True,28.0,4840,2.6872,1.88
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,27,0.3333333333333333,E22,10.62,62.6,36,0.768475,86.5067,9.453,0.0,0,8.8448,1.4647,72.018,0.0,True,28.0,4840,2.6009,1.78
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,28,0.3333333333333333,E22,10.62,62.6,36,0.764325,86.5796,9.942,0.0,0,8.7448,1.4349,72.733,0.0,True,27.5,4840,2.5592,1.79
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,29,0.3333333333333333,E22,10.62,62.6,36,0.767448,86.5248,9.5739,0.0,0,8.7448,1.4411,72.526,0.0,True,26.5,4840,2.5218,1.73
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,30,0.3333333333333333,E22,10.62,62.6,36,0.756659,86.7142,10.8452,0.0,0,8.7448,1.448,72.741,0.0,True,27.0,4840,2.5357,1.79
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,1,0.3333333333333333,E22,10.62,62.6,36,0.752594,86.7856,11.3241,0.0,0,8.5948,1.418,76.003,0.0,True,25.5,4840,2.5718,1.7
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,2,0.3333333333333333,E22,10.62,62.6,36,0.75175,86.8004,11.4236,0.0,0,8.6948,1.4341,73.754,0.0,True,27.0,4840,2.1099,1.86
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,3,0.3333333333333333,E22,10.62,62.6,36,0.767764,86.5192,9.5367,0.0,0,8.8948,1.4809,68.928,0.0,True,27.5,4840,2.4185,1.79
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,4,0.3333333333333333,E22,10.62,62.6,36,0.75493,86.7446,11.0489,0.0,0,8.7448,1.4403,73.299,0.0,True,28.5,4840,2.7005,1.72
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,5,0.3333333333333333,E22,10.62,62.6,36,0.761512,86.629,10.2733,0.0,0,8.7448,1.4416,74.195,0.0,True,26.5,4840,2.6202,1.84
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,6,0.3333333333333333,E22,10.62,62.6,36,0.770426,86.4725,9.2231,0.0,0,8.8448,1.4695,70.322,0.0,True,27.0,4840,2.5392,1.75
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,7,0.3333333333333333,E22,10.62,62.6,36,0.759412,86.6659,10.5209,0.0,0,8.6948,1.434,74.433,0.0,True,27.0,4840,2.5398,1.77
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,8,0.3333333333333333,E22,10.62,62.6,36,0.763865,86.5877,9.9961,0.0,0,8.8448,1.4648,71.291,0.0,True,28.0,4840,2.5265,1.76
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,9,0.3333333333333333,E22,10.62,62.6,36,0.76545,86.5599,9.8093,0.0,0,8.7448,1.4434,73.361,0.0,True,26.0,4840,2.5794,1.75
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,16,0.3333333333333333,E22,10.62,62.6,36,0.758105,86.6888,10.6748,0.0,0,8.7448,1.4384,73.392,0.0,True,28.0,4840,2.1051,1.95
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,17,0.3333333333333333,E22,10.62,62.6,36,0.756283,86.7208,10.8895,0.0,0,8.7448,1.4371,74.205,0.0,True,27.5,4840,2.4438,1.91
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,18,0.3333333333333333,E22,10.62,62.6,36,0.764748,86.5722,9.8921,0.0,0,8.7948,1.4509,71.376,0.0,True,26.5,4840,2.6537,1.8
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,19,0.3333333333333333,E22,10.62,62.6,36,0.75084,86.8164,11.5308,0.0,0,8.7448,1.4418,72.541,0.0,True,26.5,4840,2.6421,1.83
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,20,0.3333333333333333,E22,10.62,62.6,36,0.763167,86.6,10.0784,0.0,0,8.7448,1.4504,74.0,0.0,True,27.0,4840,2.552,1.72
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,21,0.3333333333333333,E22,10.62,62.6,36,0.769541,86.488,9.3273,0.0,0,8.8448,1.4636,71.482,0.0,True,28.5,4840,2.5446,1.73
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,22,0.3333333333333333,E22,10.62,62.6,36,0.772503,86.436,8.9783,0.0,0,8.7448,1.4405,73.795,0.0,True,27.0,4840,2.5511,1.73
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,23,0.3333333333333333,E22,10.62,62.6,36,0.760655,86.644,10.3743,0.0,0,8.7448,1.4498,73.272,0.0,True,27.0,4840,2.5858,1.75
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,20,0.3333333333333333,E22,10.62,62.6,36,0.675281,88.1431,20.4337,0.0,0,8.7448,1.4156,61.207,0.0,True,26.5,4840,2.119,1.8
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,21,0.3333333333333333,E22,10.62,62.6,36,0.678238,88.0912,20.0853,0.0,0,8.7448,1.4075,62.036,0.0,True,26.5,4840,2.4478,1.81
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,22,0.3333333333333333,E22,10.62,62.6,36,0.678172,88.0923,20.0931,0.0,0,8.7948,1.415,60.599,0.0,True,26.0,4840,2.686,1.91
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,23,0.3333333333333333,E22,10.62,62.6,36,0.675635,88.1369,20.392,0.0,0,8.7448,1.4075,61.077,0.0,True,26.0,4840,2.6276,1.69
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,24,0.3333333333333333,E22,10.62,62.6,36,0.690283,87.8797,18.6661,0.0,0,8.8948,1.4381,56.843,0.0,True,26.5,4840,2.5413,1.79
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,25,0.3333333333333333,E22,10.62,62.6,36,0.677291,88.1078,20.1969,0.0,0,8.7448,1.4075,61.226,0.0,True,26.0,4840,2.57,1.67
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,26,0.3333333333333333,E22,10.62,62.6,36,0.67376,88.1698,20.613,0.0,0,8.7448,1.4081,62.032,0.0,True,26.0,4840,2.5368,1.68
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,27,0.3333333333333333,E22,10.62,62.6,36,0.680866,88.045,19.7757,0.0,0,8.8448,1.4225,58.524,0.0,True,26.5,4840,2.5815,1.67
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,8,0.3333333333333333,E22,10.62,62.6,36,0.769849,86.4826,9.2911,0.0,0,8.8948,1.4734,70.868,0.0,True,28.0,4840,2.0927,1.93
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,9,0.3333333333333333,E22,10.62,62.6,36,0.772501,86.436,8.9785,0.0,0,8.7948,1.456,73.259,0.0,True,26.0,4840,2.4238,1.87
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,10,0.3333333333333333,E22,10.62,62.6,36,0.775661,86.3806,8.6062,0.0,0,8.8448,1.4537,71.716,0.0,True,28.0,4840,2.7364,1.69
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,11,0.3333333333333333,E22,10.62,62.6,36,0.769033,86.4969,9.3872,0.0,0,8.9448,1.4694,67.82,0.0,True,27.0,4840,2.6164,1.98
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,12,0.3333333333333333,E22,10.62,62.6,36,0.763971,86.5858,9.9836,0.0,0,8.7448,1.4399,72.246,0.0,True,26.5,4840,2.5866,1.83
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,13,0.3333333333333333,E22,10.62,62.6,36,0.761845,86.6232,10.2342,0.0,0,8.7448,1.4382,74.643,0.0,True,27.0,4840,2.5566,1.8
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,14,0.3333333333333333,E22,10.62,62.6,36,0.767114,86.5306,9.6134,0.0,0,8.6948,1.4343,75.159,0.0,True,27.5,4840,2.5366,1.67
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,random,15,0.3333333333333333,E22,10.62,62.6,36,0.768133,86.5128,9.4932,0.0,0,8.8448,1.4532,70.664,0.0,True,27.5,4840,2.6052,1.75
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,12,0.3333333333333333,E22,10.62,62.6,36,0.670679,88.2239,20.976,0.0,0,8.6948,1.3925,63.841,0.0,True,26.5,4840,2.0965,1.74
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,13,0.3333333333333333,E22,10.62,62.6,36,0.668665,88.2593,21.2133,0.0,0,8.6948,1.3925,63.191,0.0,True,26.0,4840,2.4481,1.68
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,14,0.3333333333333333,E22,10.62,62.6,36,0.672473,88.1924,20.7646,0.0,0,8.6948,1.4,64.415,0.0,True,26.5,4840,2.7409,1.73
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,15,0.3333333333333333,E22,10.62,62.6,36,0.680188,88.0569,19.8556,0.0,0,8.7948,1.415,60.029,0.0,True,26.5,4840,2.6275,1.9
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,16,0.3333333333333333,E22,10.62,62.6,36,0.669291,88.2483,21.1395,0.0,0,8.6948,1.3925,64.492,0.0,True,26.5,4840,2.5703,1.71
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,17,0.3333333333333333,E22,10.62,62.6,36,0.67311,88.1812,20.6895,0.0,0,8.7948,1.4156,62.065,0.0,True,26.5,4840,2.5601,1.66
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,18,0.3333333333333333,E22,10.62,62.6,36,0.681914,88.0266,19.6521,0.0,0,8.7948,1.4156,60.748,0.0,True,26.0,4840,2.5442,1.74
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,19,0.3333333333333333,E22,10.62,62.6,36,0.66887,88.2557,21.1891,0.0,0,8.6948,1.3925,63.157,0.0,True,26.5,4840,2.59,1.68
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,10,0.3333333333333333,E22,10.62,62.6,36,0.761847,86.6231,10.2339,0.0,0,8.7948,1.4528,71.425,0.0,True,28.5,4840,2.1587,1.74
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,11,0.3333333333333333,E22,10.62,62.6,36,0.741098,86.9874,12.6786,0.0,0,8.6448,1.4245,74.454,0.0,True,27.0,4840,2.4661,1.77
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,12,0.3333333333333333,E22,10.62,62.6,36,0.767529,86.5234,9.5644,0.0,0,8.8948,1.4694,70.213,0.0,True,28.0,4840,2.7226,1.81
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,13,0.3333333333333333,E22,10.62,62.6,36,0.762264,86.6158,10.1848,0.0,0,8.8448,1.4555,70.045,0.0,True,27.0,4840,2.6489,1.72
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,14,0.3333333333333333,E22,10.62,62.6,36,0.748437,86.8586,11.8139,0.0,0,8.5948,1.4197,76.902,0.0,True,25.5,4840,2.5695,1.96
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,15,0.3333333333333333,E22,10.62,62.6,36,0.754548,86.7513,11.094,0.0,0,8.6948,1.4354,73.495,0.0,True,26.5,4840,2.5736,1.8
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,16,0.3333333333333333,E22,10.62,62.6,36,0.758858,86.6756,10.5861,0.0,0,8.7948,1.4464,72.047,0.0,True,28.0,4840,2.5629,1.76
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,improved,17,0.3333333333333333,E22,10.62,62.6,36,0.772658,86.4333,8.96,0.0,0,8.7948,1.4491,73.255,0.0,True,26.5,4840,2.6027,1.69
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,4,0.3333333333333333,E22,10.62,62.6,36,0.674127,88.1634,20.5697,0.0,0,8.7448,1.4075,60.517,0.0,True,26.5,4840,2.2318,1.76
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,5,0.3333333333333333,E22,10.62,62.6,36,0.677312,88.1074,20.1944,0.0,0,8.7448,1.4075,62.419,0.0,True,26.0,4840,2.6168,1.7
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,6,0.3333333333333333,E22,10.62,62.6,36,0.672686,88.1887,20.7395,0.0,0,8.7448,1.4075,62.03,0.0,True,26.5,4840,2.8613,1.72
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,7,0.3333333333333333,E22,10.62,62.6,36,0.681759,88.0293,19.6704,0.0,0,8.7948,1.415,60.146,0.0,True,26.5,4840,2.7698,1.72
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,8,0.3333333333333333,E22,10.62,62.6,36,0.670332,88.23,21.0169,0.0,0,8.6948,1.3931,63.424,0.0,True,26.5,4840,2.697,1.86
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,9,0.3333333333333333,E22,10.62,62.6,36,0.675103,88.1462,20.4547,0.0,0,8.7448,1.4,61.248,0.0,True,26.5,4840,2.7079,1.82
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,10,0.3333333333333333,E22,10.62,62.6,36,0.673314,88.1776,20.6655,0.0,0,8.5948,1.385,68.748,0.0,True,26.0,4840,2.7036,1.75
google,1000,10,linear,True,False,10.0,0.4,0.3,0.3,0,WOA,carbon,11,0.3333333333333333,E22,10.62,62.6,36,0.67167,88.2065,20.8592,0.0,0,8.6948,1.3925,62.891,0.0,True,26.5,4840,2.7264,1.74
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,6,0.3333333333333333,E22,10.62,62.6,36,0.672686,88.1887,20.7395,0.0,0,8.7448,1.4075,62.03,0.0,True,26.5,4840,2.5982,1.7
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,7,0.3333333333333333,E22,10.62,62.6,36,0.681759,88.0293,19.6704,0.0,0,8.7948,1.415,60.146,0.0,True,26.5,4840,2.5456,1.67
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,8,0.3333333333333333,E22,10.62,62.6,36,0.670332,88.23,21.0169,0.0,0,8.6948,1.3931,63.424,0.0,True,26.5,4840,2.5271,1.86
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,9,0.3333333333333333,E22,10.62,62.6,36,0.675103,88.1462,20.4547,0.0,0,8.7448,1.4,61.248,0.0,True,26.5,4840,2.5492,1.81
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,10,0.3333333333333333,E22,10.62,62.6,36,0.673314,88.1776,20.6655,0.0,0,8.5948,1.385,68.748,0.0,True,26.0,4840,2.5284,1.75
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,11,0.3333333333333333,E22,10.62,62.6,36,0.67167,88.2065,20.8592,0.0,0,8.6948,1.3925,62.891,0.0,True,26.5,4840,2.5131,1.74
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,12,0.3333333333333333,E22,10.62,62.6,36,0.670679,88.2239,20.976,0.0,0,8.6948,1.3925,63.841,0.0,True,26.5,4840,2.5469,1.7
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,13,0.3333333333333333,E22,10.62,62.6,36,0.668665,88.2593,21.2133,0.0,0,8.6948,1.3925,63.191,0.0,True,26.0,4840,2.5555,1.65
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,30,0.3333333333333333,E22,10.62,62.6,36,0.667954,88.2717,21.2971,0.0,0,8.6948,1.4006,64.166,0.0,True,26.5,4840,2.5412,1.89
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,1,0.3333333333333333,E22,10.62,62.6,36,0.677603,88.1023,20.1601,0.0,0,8.7948,1.4075,61.04,0.0,True,26.5,4840,2.5477,1.72
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,2,0.3333333333333333,E22,10.62,62.6,36,0.674456,88.1576,20.531,0.0,0,8.7448,1.4,61.799,0.0,True,26.0,4840,2.5388,1.77
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,3,0.3333333333333333,E22,10.62,62.6,36,0.683258,88.003,19.4938,0.0,0,8.7948,1.4225,58.226,0.0,True,26.5,4840,2.5185,1.73
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,4,0.3333333333333333,E22,10.62,62.6,36,0.674127,88.1634,20.5697,0.0,0,8.7448,1.4075,60.517,0.0,True,26.5,4840,2.5,1.72
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,5,0.3333333333333333,E22,10.62,62.6,36,0.677312,88.1074,20.1944,0.0,0,8.7448,1.4075,62.419,0.0,True,26.0,4840,2.559,1.67
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,6,0.3333333333333333,E22,10.62,62.6,36,0.672686,88.1887,20.7395,0.0,0,8.7448,1.4075,62.03,0.0,True,26.5,4840,2.5462,1.7
google,1000,10,linear,True,False,10.0,0.7,0.3,0.0,0,WOA,carbon,7,0.3333333333333333,E22,10.62,62.6,36,0.681759,88.0293,19.6704,0.0,0,8.7948,1.415,60.146,0.0,True,26.5,4840,2.5579,1.67
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,22,0.3333333333333333,E22,10.62,62.6,36,0.678172,88.0923,20.0931,0.0,0,8.7948,1.415,60.599,0.0,True,26.0,4840,2.5583,1.89
google,1000,10,linear,True,False,10.0,0.7,0.0,0.3,0,WOA,carbon,23,0.3333333333333333,E22,10.62,62.6,36,0.675635,88.1369,20.392,0.0,0,8.7448,1.4075,61.077,0.0,True,26.0,4840,2.5424,1.66
