wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,region,window,fleet,startup,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,2.825576,0.0,-499.1141,0.0,0,31.5391,5.1517,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.353564,87.487,25.033,0.0,0,4.6891,0.7568,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0011,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.438825,84.4695,6.9547,0.0,0,5.0391,0.8093,46.736,0.0,True,25.5,0,0.0072,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.451271,84.0291,4.3159,0.0,0,5.0391,0.8477,56.288,0.0,True,24.5,4840,1.2645,1.09
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.437537,84.5151,7.2278,0.0,0,5.1391,0.8539,44.11,0.0,True,28.5,4840,1.2445,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.451881,84.0075,4.1866,0.0,0,5.0391,0.8235,47.209,0.0,True,24.5,4840,1.2498,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.344917,87.793,26.8663,0.0,0,4.5891,0.7418,54.434,0.0,True,26.0,4840,1.2806,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,3.180388,0.0,-552.8552,0.0,0,35.5391,5.7761,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.487151,84.6827,0.0,0.0,0,5.3641,0.8805,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.369151,88.3929,24.2224,0.0,0,4.9141,0.7905,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.487151,84.6827,0.0,0.0,0,5.3641,0.8805,43.373,0.0,True,24.5,0,0.0011,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.455713,85.6712,6.4534,0.0,0,5.2266,0.8374,46.736,0.0,True,25.5,0,0.0066,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.449815,85.8566,7.6641,0.0,0,5.3016,0.8802,44.227,0.0,True,28.5,4840,1.408,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.449816,85.8566,7.6639,0.0,0,5.3016,0.8802,44.174,0.0,True,28.5,4840,1.3946,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.396521,90.6587,25.707,0.0,0,5.2391,0.8393,52.412,0.0,True,26.0,4840,1.4314,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.396914,90.6495,25.6333,0.0,0,5.2391,0.8393,55.718,0.0,True,26.0,4840,1.397,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.39091,90.7909,26.7583,0.0,0,5.1391,0.8243,56.349,0.0,True,26.0,4840,1.3983,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,1.328865,0.0,-214.5193,0.0,0,14.8399,2.5772,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.422507,68.2054,0.0,0.0,0,4.6153,0.7679,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.309294,76.7249,26.7954,0.0,0,4.0719,0.6636,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.422507,68.2054,0.0,0.0,0,4.6153,0.7679,43.373,0.0,True,24.5,0,0.0015,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.37605,71.7014,10.9954,0.0,0,4.3403,0.7038,46.736,0.0,True,25.5,0,0.0061,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.361669,88.6282,25.7583,0.0,0,4.8391,0.7793,50.328,0.0,True,26.0,4840,1.4383,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.354248,88.8615,27.2816,0.0,0,4.7016,0.7587,56.152,0.0,True,26.0,4840,1.406,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,4.244826,0.0,-695.3198,0.0,0,47.5391,7.6492,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.533726,87.4264,0.0,0.0,0,5.8891,0.9592,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.415914,90.2019,22.0735,0.0,0,5.5891,0.8918,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.533726,87.4264,0.0,0.0,0,5.8891,0.9592,43.373,0.0,True,24.5,0,0.0015,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,Threshold(WaitAwhile),-,0,0.3333333333333333,E29,5.26,31.19,35,0.506375,88.0708,5.1244,0.0,0,5.7891,0.9218,46.736,0.0,True,25.5,0,0.0056,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.466914,89.0004,12.5179,0.0,0,5.1891,0.8659,56.031,0.0,True,25.0,4840,1.4071,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.342044,87.8947,27.4756,0.0,0,4.5391,0.7343,54.958,0.0,True,26.0,4840,1.2692,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.341864,87.9011,27.5138,0.0,0,4.5391,0.7343,54.455,0.0,True,26.0,4840,1.2424,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.34556,87.7703,26.73,0.0,0,4.5891,0.7418,53.95,0.0,True,26.0,4840,1.2366,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.345459,87.7739,26.7515,0.0,0,4.5891,0.7418,53.777,0.0,True,26.0,4840,1.23,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.345212,87.7826,26.8037,0.0,0,4.5891,0.7418,52.769,0.0,True,26.0,4840,1.2353,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.344802,87.7971,26.8907,0.0,0,4.5891,0.7418,53.535,0.0,True,26.0,4840,1.245,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.345186,87.7835,26.8093,0.0,0,4.5891,0.7418,52.254,0.0,True,26.0,4840,1.2412,0.93
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.348129,87.6794,26.1854,0.0,0,4.6391,0.7493,51.187,0.0,True,26.0,4840,1.2509,0.94
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.437226,84.5261,7.2938,0.0,0,5.1391,0.8533,44.302,0.0,True,28.5,4840,1.3371,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.428123,84.8483,9.2239,0.0,0,5.0891,0.8378,46.933,0.0,True,27.5,4840,1.3107,1.11
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.437691,84.5097,7.1952,0.0,0,5.1391,0.8545,44.046,0.0,True,28.5,4840,1.2971,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.437837,84.5045,7.1642,0.0,0,5.1391,0.8545,44.11,0.0,True,28.5,4840,1.2967,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.44072,84.4025,6.553,0.0,0,5.1891,0.862,43.373,0.0,True,28.5,4840,1.2958,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.456683,83.8375,3.1682,0.0,0,5.0891,0.8589,55.254,0.0,True,27.0,4840,1.3109,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.440697,84.4033,6.5578,0.0,0,5.1891,0.862,43.373,0.0,True,28.5,4840,1.3225,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,none,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.349545,87.6292,25.8851,0.0,0,4.6391,0.7493,51.592,0.0,True,26.0,4840,1.3288,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,2,0.3333333333333333,E29,5.26,31.19,35,0.472946,88.8583,11.3877,0.0,0,5.5891,0.9203,46.929,0.0,True,28.5,4840,1.4203,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.474201,88.8287,11.1526,0.0,0,5.3391,0.8959,54.228,0.0,True,27.0,4840,1.4021,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.472643,88.8654,11.4446,0.0,0,5.4891,0.9128,50.958,0.0,True,26.0,4840,1.3956,1.07
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.461801,89.1208,13.4759,0.0,0,5.2891,0.8934,53.955,0.0,True,25.5,4840,1.3986,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.473402,88.8476,11.3025,0.0,0,5.3391,0.8972,54.385,0.0,True,25.5,4840,1.3926,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.472347,88.8724,11.5,0.0,0,5.2391,0.8837,54.353,0.0,True,26.5,4840,1.4127,1.14
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.472505,88.8687,11.4704,0.0,0,5.2891,0.8906,54.755,0.0,True,27.0,4840,1.406,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.467783,88.9799,12.3552,0.0,0,5.1891,0.8728,56.478,0.0,True,27.0,4840,1.4252,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,3,0.3333333333333333,E29,5.26,31.19,35,0.463452,85.4278,4.8648,0.0,0,5.2641,0.8877,51.369,0.0,True,28.0,4840,1.4303,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,4,0.3333333333333333,E29,5.26,31.19,35,0.44953,85.8656,7.7226,0.0,0,5.3016,0.8802,44.11,0.0,True,28.5,4840,1.3993,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,5,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.405,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,6,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.403,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,7,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.3963,0.94
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,8,0.3333333333333333,E29,5.26,31.19,35,0.449886,85.8544,7.6495,0.0,0,5.3016,0.8807,44.11,0.0,True,28.5,4840,1.4012,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.45357,85.7385,6.8933,0.0,0,5.3641,0.8901,43.373,0.0,True,28.5,4840,1.4104,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.453529,85.7398,6.9018,0.0,0,5.3641,0.8901,43.341,0.0,True,28.5,4840,1.4224,0.95
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.357721,88.7523,26.5687,0.0,0,4.7516,0.7662,53.508,0.0,True,26.0,4840,1.435,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.353631,88.8809,27.4083,0.0,0,4.7016,0.7587,54.958,0.0,True,26.0,4840,1.395,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.353455,88.8864,27.4444,0.0,0,4.7016,0.7587,54.594,0.0,True,26.0,4840,1.4014,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.35867,88.7224,26.3739,0.0,0,4.7891,0.7718,52.11,0.0,True,26.0,4840,1.4004,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.353945,88.871,27.3438,0.0,0,4.7141,0.7605,55.304,0.0,True,26.0,4840,1.3976,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.356811,88.7809,26.7555,0.0,0,4.7391,0.7643,55.441,0.0,True,26.0,4840,1.4131,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.353149,88.8961,27.5073,0.0,0,4.6891,0.7568,54.301,0.0,True,26.0,4840,1.4166,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,low,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.358681,88.7221,26.3716,0.0,0,4.7891,0.7718,52.419,0.0,True,26.0,4840,1.4212,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.479687,88.6995,10.1249,0.0,0,5.3391,0.8959,53.716,0.0,True,25.5,4840,1.441,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.390331,90.8045,26.8667,0.0,0,5.1891,0.8318,54.295,0.0,True,26.0,4840,1.4033,1.08
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.383676,90.9613,28.1136,0.0,0,5.0891,0.8168,58.097,0.0,True,26.0,4840,1.4021,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.405124,90.4561,24.0951,0.0,0,5.4391,0.8693,49.062,0.0,True,26.0,4840,1.4021,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.397415,90.6377,25.5394,0.0,0,5.2391,0.8393,53.832,0.0,True,26.5,4840,1.4081,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.394269,90.7118,26.129,0.0,0,5.2391,0.8393,55.053,0.0,True,26.0,4840,1.4169,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.399292,90.5934,25.1877,0.0,0,5.3891,0.8618,53.103,0.0,True,26.0,4840,1.4109,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,uniform,high,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.403668,90.4904,24.3679,0.0,0,5.3391,0.8543,49.854,0.0,True,26.5,4840,1.4218,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.301679,77.298,28.5977,0.0,0,3.9553,0.6461,52.078,0.0,True,26.0,4840,2.4136,1.05
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.304611,77.0774,27.9039,0.0,0,4.0169,0.6553,50.379,0.0,True,26.0,4840,2.3995,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.304983,77.0494,27.8158,0.0,0,4.0103,0.6543,52.439,0.0,True,26.0,4840,2.4426,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.304226,77.1063,27.995,0.0,0,4.0082,0.654,49.16,0.0,True,26.0,4840,2.4461,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,1.683677,0.0,-284.3735,0.0,0,18.8399,3.2016,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.438032,73.9836,0.0,0.0,0,4.7903,0.7941,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.324882,80.704,25.8314,0.0,0,4.2969,0.6973,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,VCC(Google),-,0,0.3333333333333333,E29,5.26,31.19,35,0.438032,73.9836,0.0,0.0,0,4.7903,0.7941,43.373,0.0,True,24.5,0,0.0011,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.317098,81.1664,27.6085,0.0,0,4.1853,0.6806,56.509,0.0,True,26.0,4840,2.5699,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,7,0.3333333333333333,E29,5.26,31.19,35,0.315897,81.2376,27.8825,0.0,0,4.1553,0.6761,51.847,0.0,True,26.0,4840,2.569,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,8,0.3333333333333333,E29,5.26,31.19,35,0.319461,81.026,27.069,0.0,0,4.2294,0.6872,50.379,0.0,True,26.0,4840,2.5857,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,9,0.3333333333333333,E29,5.26,31.19,35,0.319894,81.0003,26.9701,0.0,0,4.2355,0.6881,48.443,0.0,True,26.0,4840,2.6231,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,low,WOA,carbon,10,0.3333333333333333,E29,5.26,31.19,35,0.315101,81.2849,28.0643,0.0,0,4.1428,0.6742,55.062,0.0,True,26.0,4840,2.6532,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,FIFO,-,0,0.3333333333333333,E29,5.26,31.19,35,2.748115,0.0,-467.0815,0.0,0,30.8399,5.0747,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Consolidation,-,0,0.3333333333333333,E29,5.26,31.19,35,0.484607,82.3659,0.0,0.0,0,5.3153,0.8729,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,high,Greedy(EDF+greenest),-,0,0.3333333333333333,E29,5.26,31.19,35,0.371644,86.4764,23.3101,0.0,0,4.9719,0.7986,49.264,0.0,True,26.0,0,0.0002,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,9,0.3333333333333333,E29,5.26,31.19,35,0.39877,69.9917,5.618,0.0,0,4.6153,0.7661,43.373,0.0,True,28.5,4840,2.4391,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,10,0.3333333333333333,E29,5.26,31.19,35,0.408662,69.2473,3.2768,0.0,0,4.5053,0.7514,45.292,0.0,True,24.5,4840,2.3679,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,1,0.3333333333333333,E29,5.26,31.19,35,0.301568,77.3063,28.624,0.0,0,3.9553,0.6461,50.7,0.0,True,26.0,4840,2.3749,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,2,0.3333333333333333,E29,5.26,31.19,35,0.30432,77.0992,27.9727,0.0,0,4.0094,0.6542,54.227,0.0,True,26.0,4840,2.3841,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,3,0.3333333333333333,E29,5.26,31.19,35,0.30437,77.0955,27.9609,0.0,0,4.0105,0.6544,47.122,0.0,True,26.0,4840,2.414,0.99
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,4,0.3333333333333333,E29,5.26,31.19,35,0.302181,77.2602,28.4791,0.0,0,3.9553,0.6461,54.521,0.0,True,26.0,4840,2.4134,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,5,0.3333333333333333,E29,5.26,31.19,35,0.304228,77.1062,27.9946,0.0,0,4.0076,0.6539,49.574,0.0,True,26.0,4840,2.4592,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,carbon,6,0.3333333333333333,E29,5.26,31.19,35,0.304186,77.1093,28.0045,0.0,0,4.0059,0.6537,55.518,0.0,True,26.0,4840,2.4509,1.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,UK,,mixed,none,WOA,random,1,0.3333333333333333,E29,5.26,31.19,35,0.397438,70.0919,5.9333,0.0,0,4.5603,0.7503,47.136,0.0,True,28.0,4840,2.4235,1.1
