wl,N,M,power,hard,cap,pen,alpha,beta,gamma,subset,mmin,method,init,seed,seed_frac,exp,peak_demand,total_load,arrival_slots,carbon_kg,carbon_red_vs_naive_%,carbon_red_vs_consol_%,sla_%,viol_n,energy_kwh,cost_gbp,util_%,overload_%,feasible,makespan_h,nfe,runtime_s,peak_mem_mb
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,30,0.3333333333333333,E24,5.26,31.19,35,0.347077,87.7166,26.4084,0.0,0,4.5891,0.7418,52.962,0.0,True,26.0,4840,1.4486,1.01
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,VCC(Google),-,0,0.3333333333333333,E24,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0012,0.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,Threshold(WaitAwhile),-,0,0.3333333333333333,E24,5.26,31.19,35,0.438825,84.4695,6.9547,0.0,0,5.0391,0.8093,46.736,0.0,True,25.5,0,0.0059,0.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,FIFO,-,0,0.3333333333333333,E24,5.26,31.19,35,2.825576,0.0,-499.1141,0.0,0,31.5391,5.1517,5.275,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,Consolidation,-,0,0.3333333333333333,E24,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0,0.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,Greedy(EDF+greenest),-,0,0.3333333333333333,E24,5.26,31.19,35,0.353564,87.487,25.033,0.0,0,4.6891,0.7568,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,FIFO,-,0,0.3333333333333333,E24,5.26,31.19,35,2.825576,0.0,-499.1141,0.0,0,31.5391,5.1517,5.275,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,Consolidation,-,0,0.3333333333333333,E24,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,Greedy(EDF+greenest),-,0,0.3333333333333333,E24,5.26,31.19,35,0.353564,87.487,25.033,0.0,0,4.6891,0.7568,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,1,0.3333333333333333,E24,5.26,31.19,35,0.349545,87.6292,25.8851,0.0,0,4.6391,0.7493,51.592,0.0,True,26.0,4840,1.4717,1.06
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,2,0.3333333333333333,E24,5.26,31.19,35,0.342044,87.8947,27.4756,0.0,0,4.5391,0.7343,54.958,0.0,True,26.0,4840,1.4911,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,3,0.3333333333333333,E24,5.26,31.19,35,0.341864,87.9011,27.5138,0.0,0,4.5391,0.7343,54.455,0.0,True,26.0,4840,1.4643,1.01
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,4,0.3333333333333333,E24,5.26,31.19,35,0.34556,87.7703,26.73,0.0,0,4.5891,0.7418,53.95,0.0,True,26.0,4840,1.4819,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,5,0.3333333333333333,E24,5.26,31.19,35,0.345459,87.7739,26.7515,0.0,0,4.5891,0.7418,53.777,0.0,True,26.0,4840,1.5694,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,30,0.3333333333333333,E24,5.26,31.19,35,0.347077,87.7166,26.4084,0.0,0,4.5891,0.7418,52.962,0.0,True,26.0,4840,1.4657,1.01
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,VCC(Google),-,0,0.3333333333333333,E24,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0015,0.0
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,Threshold(WaitAwhile),-,0,0.3333333333333333,E24,5.26,31.19,35,0.438825,84.4695,6.9547,0.0,0,5.0391,0.8093,46.736,0.0,True,25.5,0,0.0065,0.0
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,FIFO,-,0,0.3333333333333333,E24,5.26,31.19,35,2.825576,0.0,-499.1141,0.0,0,31.5391,5.1517,5.275,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,Consolidation,-,0,0.3333333333333333,E24,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0,0.0
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,Greedy(EDF+greenest),-,0,0.3333333333333333,E24,5.26,31.19,35,0.353564,87.487,25.033,0.0,0,4.6891,0.7568,49.264,0.0,True,26.0,0,0.0001,0.0
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,1,0.3333333333333333,E24,5.26,31.19,35,0.345269,87.7806,26.7918,0.0,0,4.5891,0.7418,53.759,0.0,True,26.0,4840,1.569,0.99
google,500,20,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,2,0.3333333333333333,E24,5.26,31.19,35,0.34527,87.7805,26.7915,0.0,0,4.5891,0.7418,52.437,0.0,True,26.0,4840,1.5972,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,25,0.3333333333333333,E24,5.26,31.19,35,0.348012,87.6835,26.21,0.0,0,4.5891,0.7418,52.361,0.0,True,26.0,4840,1.5568,1.03
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,26,0.3333333333333333,E24,5.26,31.19,35,0.342547,87.8769,27.3688,0.0,0,4.5391,0.7343,54.195,0.0,True,26.0,4840,1.5864,1.02
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,27,0.3333333333333333,E24,5.26,31.19,35,0.340973,87.9326,27.7026,0.0,0,4.5391,0.7343,54.151,0.0,True,26.0,4840,1.5447,0.99
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,28,0.3333333333333333,E24,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.5786,0.95
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,29,0.3333333333333333,E24,5.26,31.19,35,0.345265,87.7807,26.7926,0.0,0,4.5891,0.7418,52.744,0.0,True,26.0,4840,1.6799,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,30,0.3333333333333333,E24,5.26,31.19,35,0.348136,87.6791,26.1838,0.0,0,4.6391,0.7493,51.352,0.0,True,26.0,4840,1.6679,0.98
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,VCC(Google),-,0,0.3333333333333333,E24,5.26,31.19,35,0.471626,83.3087,0.0,0.0,0,5.1891,0.8542,43.373,0.0,True,24.5,0,0.0013,0.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,Threshold(WaitAwhile),-,0,0.3333333333333333,E24,5.26,31.19,35,0.438825,84.4695,6.9547,0.0,0,5.0391,0.8093,46.736,0.0,True,25.5,0,0.0063,0.0
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,4,0.3333333333333333,E24,5.26,31.19,35,0.34556,87.7703,26.73,0.0,0,4.5891,0.7418,53.95,0.0,True,26.0,4840,1.474,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,5,0.3333333333333333,E24,5.26,31.19,35,0.345459,87.7739,26.7515,0.0,0,4.5891,0.7418,53.777,0.0,True,26.0,4840,1.4694,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,6,0.3333333333333333,E24,5.26,31.19,35,0.345212,87.7826,26.8037,0.0,0,4.5891,0.7418,52.769,0.0,True,26.0,4840,1.452,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,7,0.3333333333333333,E24,5.26,31.19,35,0.344802,87.7971,26.8907,0.0,0,4.5891,0.7418,53.535,0.0,True,26.0,4840,1.4701,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,8,0.3333333333333333,E24,5.26,31.19,35,0.345186,87.7835,26.8093,0.0,0,4.5891,0.7418,52.254,0.0,True,26.0,4840,1.5524,0.94
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,9,0.3333333333333333,E24,5.26,31.19,35,0.348129,87.6794,26.1854,0.0,0,4.6391,0.7493,51.187,0.0,True,26.0,4840,1.5872,0.94
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,10,0.3333333333333333,E24,5.26,31.19,35,0.344917,87.793,26.8663,0.0,0,4.5891,0.7418,54.434,0.0,True,26.0,4840,1.5511,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,11,0.3333333333333333,E24,5.26,31.19,35,0.342245,87.8876,27.4329,0.0,0,4.5391,0.7343,55.875,0.0,True,26.0,4840,1.5637,0.97
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,20,0.3333333333333333,E24,5.26,31.19,35,0.345261,87.7809,26.7934,0.0,0,4.5891,0.7418,53.099,0.0,True,26.0,4840,1.4757,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,21,0.3333333333333333,E24,5.26,31.19,35,0.345186,87.7835,26.8093,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.4762,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,22,0.3333333333333333,E24,5.26,31.19,35,0.34693,87.7218,26.4394,0.0,0,4.5891,0.7418,53.789,0.0,True,26.0,4840,1.4713,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,23,0.3333333333333333,E24,5.26,31.19,35,0.344373,87.8123,26.9816,0.0,0,4.5391,0.7343,58.969,0.0,True,26.0,4840,1.4621,1.01
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,24,0.3333333333333333,E24,5.26,31.19,35,0.342435,87.8809,27.3927,0.0,0,4.5391,0.7343,56.248,0.0,True,26.0,4840,1.5644,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,25,0.3333333333333333,E24,5.26,31.19,35,0.345547,87.7707,26.7327,0.0,0,4.5891,0.7418,55.104,0.0,True,26.0,4840,1.5818,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,26,0.3333333333333333,E24,5.26,31.19,35,0.345242,87.7815,26.7974,0.0,0,4.5891,0.7418,52.921,0.0,True,26.0,4840,1.5614,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,27,0.3333333333333333,E24,5.26,31.19,35,0.34585,87.76,26.6685,0.0,0,4.5891,0.7418,54.105,0.0,True,26.0,4840,1.5731,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,14,0.3333333333333333,E24,5.26,31.19,35,0.342076,87.8936,27.4688,0.0,0,4.5391,0.7343,56.267,0.0,True,26.0,4840,1.4616,1.04
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,15,0.3333333333333333,E24,5.26,31.19,35,0.342235,87.888,27.435,0.0,0,4.5391,0.7343,56.263,0.0,True,26.0,4840,1.494,0.98
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,16,0.3333333333333333,E24,5.26,31.19,35,0.345212,87.7826,26.8037,0.0,0,4.5891,0.7418,52.769,0.0,True,26.0,4840,1.4591,0.98
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,17,0.3333333333333333,E24,5.26,31.19,35,0.34522,87.7823,26.8021,0.0,0,4.5891,0.7418,52.77,0.0,True,26.0,4840,1.4884,1.04
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,18,0.3333333333333333,E24,5.26,31.19,35,0.340296,87.9566,27.8462,0.0,0,4.4891,0.7268,58.888,0.0,True,26.0,4840,1.5697,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,19,0.3333333333333333,E24,5.26,31.19,35,0.34812,87.6797,26.1872,0.0,0,4.6391,0.7493,50.524,0.0,True,26.0,4840,1.5844,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,20,0.3333333333333333,E24,5.26,31.19,35,0.345261,87.7809,26.7934,0.0,0,4.5891,0.7418,53.099,0.0,True,26.0,4840,1.5381,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,21,0.3333333333333333,E24,5.26,31.19,35,0.345186,87.7835,26.8093,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.58,0.93
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,1,0.3333333333333333,E24,5.26,31.19,35,0.345269,87.7806,26.7918,0.0,0,4.5891,0.7418,53.759,0.0,True,26.0,4840,1.4752,1.02
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,2,0.3333333333333333,E24,5.26,31.19,35,0.34527,87.7805,26.7915,0.0,0,4.5891,0.7418,52.437,0.0,True,26.0,4840,1.4742,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,3,0.3333333333333333,E24,5.26,31.19,35,0.34525,87.7813,26.7958,0.0,0,4.5891,0.7418,53.086,0.0,True,26.0,4840,1.4521,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,4,0.3333333333333333,E24,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.4747,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,5,0.3333333333333333,E24,5.26,31.19,35,0.348266,87.6745,26.1562,0.0,0,4.6391,0.7493,52.014,0.0,True,26.0,4840,1.5859,0.95
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,6,0.3333333333333333,E24,5.26,31.19,35,0.348124,87.6795,26.1864,0.0,0,4.6391,0.7493,50.584,0.0,True,26.0,4840,1.5976,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,7,0.3333333333333333,E24,5.26,31.19,35,0.348176,87.6777,26.1753,0.0,0,4.6391,0.7493,51.021,0.0,True,26.0,4840,1.5603,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,8,0.3333333333333333,E24,5.26,31.19,35,0.341221,87.9238,27.65,0.0,0,4.5391,0.7343,54.79,0.0,True,26.0,4840,1.5704,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,12,0.3333333333333333,E24,5.26,31.19,35,0.345333,87.7783,26.7781,0.0,0,4.5891,0.7418,52.858,0.0,True,26.0,4840,1.497,1.06
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,13,0.3333333333333333,E24,5.26,31.19,35,0.345786,87.7623,26.6821,0.0,0,4.5891,0.7418,54.402,0.0,True,26.0,4840,1.4944,1.04
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,14,0.3333333333333333,E24,5.26,31.19,35,0.342076,87.8936,27.4688,0.0,0,4.5391,0.7343,56.267,0.0,True,26.0,4840,1.4675,1.03
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,15,0.3333333333333333,E24,5.26,31.19,35,0.342235,87.888,27.435,0.0,0,4.5391,0.7343,56.263,0.0,True,26.0,4840,1.4801,0.98
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,16,0.3333333333333333,E24,5.26,31.19,35,0.345212,87.7826,26.8037,0.0,0,4.5891,0.7418,52.769,0.0,True,26.0,4840,1.5775,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,17,0.3333333333333333,E24,5.26,31.19,35,0.34522,87.7823,26.8021,0.0,0,4.5891,0.7418,52.77,0.0,True,26.0,4840,1.5993,1.02
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,18,0.3333333333333333,E24,5.26,31.19,35,0.340296,87.9566,27.8462,0.0,0,4.4891,0.7268,58.888,0.0,True,26.0,4840,1.5601,0.96
google,500,10,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,19,0.3333333333333333,E24,5.26,31.19,35,0.34812,87.6797,26.1872,0.0,0,4.6391,0.7493,50.524,0.0,True,26.0,4840,1.588,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,6,0.3333333333333333,E24,5.26,31.19,35,0.345212,87.7826,26.8037,0.0,0,4.5891,0.7418,52.769,0.0,True,26.0,4840,1.4729,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,7,0.3333333333333333,E24,5.26,31.19,35,0.344802,87.7971,26.8907,0.0,0,4.5891,0.7418,53.535,0.0,True,26.0,4840,1.4734,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,8,0.3333333333333333,E24,5.26,31.19,35,0.345186,87.7835,26.8093,0.0,0,4.5891,0.7418,52.254,0.0,True,26.0,4840,1.4665,0.95
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,9,0.3333333333333333,E24,5.26,31.19,35,0.348129,87.6794,26.1854,0.0,0,4.6391,0.7493,51.187,0.0,True,26.0,4840,1.4848,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,10,0.3333333333333333,E24,5.26,31.19,35,0.344917,87.793,26.8663,0.0,0,4.5891,0.7418,54.434,0.0,True,26.0,4840,1.5832,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,11,0.3333333333333333,E24,5.26,31.19,35,0.342245,87.8876,27.4329,0.0,0,4.5391,0.7343,55.875,0.0,True,26.0,4840,1.603,0.97
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,12,0.3333333333333333,E24,5.26,31.19,35,0.345333,87.7783,26.7781,0.0,0,4.5891,0.7418,52.858,0.0,True,26.0,4840,1.5678,1.02
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,13,0.3333333333333333,E24,5.26,31.19,35,0.345786,87.7623,26.6821,0.0,0,4.5891,0.7418,54.402,0.0,True,26.0,4840,1.5967,1.01
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,17,0.3333333333333333,E24,5.26,31.19,35,0.345197,87.7831,26.8069,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.4756,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,18,0.3333333333333333,E24,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.4828,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,19,0.3333333333333333,E24,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.464,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,20,0.3333333333333333,E24,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.4842,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,21,0.3333333333333333,E24,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.5919,0.93
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,22,0.3333333333333333,E24,5.26,31.19,35,0.34522,87.7823,26.8021,0.0,0,4.5891,0.7418,52.435,0.0,True,26.0,4840,1.6002,0.98
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,23,0.3333333333333333,E24,5.26,31.19,35,0.345238,87.7817,26.7984,0.0,0,4.5891,0.7418,52.302,0.0,True,26.0,4840,1.5668,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,24,0.3333333333333333,E24,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.591,0.93
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,9,0.3333333333333333,E24,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.5702,1.0
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,10,0.3333333333333333,E24,5.26,31.19,35,0.350617,87.5913,25.6577,0.0,0,4.6391,0.7493,50.187,0.0,True,26.0,4840,1.5871,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,11,0.3333333333333333,E24,5.26,31.19,35,0.34266,87.8729,27.3449,0.0,0,4.5391,0.7343,54.863,0.0,True,26.0,4840,1.5572,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,12,0.3333333333333333,E24,5.26,31.19,35,0.345269,87.7806,26.7918,0.0,0,4.5891,0.7418,52.754,0.0,True,26.0,4840,1.5883,0.96
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,13,0.3333333333333333,E24,5.26,31.19,35,0.348129,87.6794,26.1854,0.0,0,4.6391,0.7493,51.187,0.0,True,26.0,4840,1.6913,0.94
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,14,0.3333333333333333,E24,5.26,31.19,35,0.345194,87.7832,26.8077,0.0,0,4.5891,0.7418,52.104,0.0,True,26.0,4840,1.6877,0.93
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,15,0.3333333333333333,E24,5.26,31.19,35,0.34534,87.7781,26.7767,0.0,0,4.5891,0.7418,54.113,0.0,True,26.0,4840,1.6811,0.97
google,500,10,linear,False,False,0.0,0.4,0.3,0.3,0,0,WOA,carbon,16,0.3333333333333333,E24,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.6785,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,22,0.3333333333333333,E24,5.26,31.19,35,0.34693,87.7218,26.4394,0.0,0,4.5891,0.7418,53.789,0.0,True,26.0,4840,1.4841,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,23,0.3333333333333333,E24,5.26,31.19,35,0.344373,87.8123,26.9816,0.0,0,4.5391,0.7343,58.969,0.0,True,26.0,4840,1.5522,0.99
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,24,0.3333333333333333,E24,5.26,31.19,35,0.342435,87.8809,27.3927,0.0,0,4.5391,0.7343,56.248,0.0,True,26.0,4840,1.5817,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,25,0.3333333333333333,E24,5.26,31.19,35,0.345547,87.7707,26.7327,0.0,0,4.5891,0.7418,55.104,0.0,True,26.0,4840,1.5514,0.96
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,26,0.3333333333333333,E24,5.26,31.19,35,0.345242,87.7815,26.7974,0.0,0,4.5891,0.7418,52.921,0.0,True,26.0,4840,1.5695,1.03
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,27,0.3333333333333333,E24,5.26,31.19,35,0.34585,87.76,26.6685,0.0,0,4.5891,0.7418,54.105,0.0,True,26.0,4840,1.5953,1.0
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,28,0.3333333333333333,E24,5.26,31.19,35,0.345182,87.7836,26.8101,0.0,0,4.5891,0.7418,52.11,0.0,True,26.0,4840,1.5831,0.94
google,500,20,linear,True,False,10.0,0.4,0.3,0.3,0,0,WOA,carbon,29,0.3333333333333333,E24,5.26,31.19,35,0.345257,87.781,26.7942,0.0,0,4.5891,0.7418,53.759,0.0,True,26.0,4840,1.6041,1.0
