from,intensity
2026-05-24T20:00Z,204
2026-05-24T20:30Z,200
2026-05-24T21:00Z,189
2026-05-24T21:30Z,175
2026-05-24T22:00Z,170
2026-05-24T22:30Z,161
2026-05-24T23:00Z,159
2026-05-24T23:30Z,153
2026-05-25T00:00Z,150
2026-05-25T00:30Z,149
2026-05-25T01:00Z,147
2026-05-25T01:30Z,146
2026-05-25T02:00Z,144
2026-05-25T02:30Z,136
2026-05-25T03:00Z,133
2026-05-25T03:30Z,133
2026-05-25T04:00Z,132
2026-05-25T04:30Z,136
2026-05-25T05:00Z,133
2026-05-25T05:30Z,130
2026-05-25T06:00Z,123
2026-05-25T06:30Z,117
2026-05-25T07:00Z,111
2026-05-25T07:30Z,98
2026-05-25T08:00Z,90
2026-05-25T08:30Z,83
2026-05-25T09:00Z,76
2026-05-25T09:30Z,75
2026-05-25T10:00Z,75
2026-05-25T10:30Z,74
2026-05-25T11:00Z,77
2026-05-25T11:30Z,73
2026-05-25T12:00Z,73
2026-05-25T12:30Z,72
2026-05-25T13:00Z,76
2026-05-25T13:30Z,78
2026-05-25T14:00Z,82
2026-05-25T14:30Z,89
2026-05-25T15:00Z,106
2026-05-25T15:30Z,122
2026-05-25T16:00Z,134
2026-05-25T16:30Z,142
2026-05-25T17:00Z,150
2026-05-25T17:30Z,155
2026-05-25T18:00Z,165
2026-05-25T18:30Z,174
2026-05-25T19:00Z,177
2026-05-25T19:30Z,178
2026-05-25T20:00Z,176
2026-05-25T20:30Z,175
2026-05-25T21:00Z,173
2026-05-25T21:30Z,165
2026-05-25T22:00Z,162
2026-05-25T22:30Z,165
2026-05-25T23:00Z,165
2026-05-25T23:30Z,169
2026-05-26T00:00Z,166
2026-05-26T00:30Z,169
2026-05-26T01:00Z,170
2026-05-26T01:30Z,164
2026-05-26T02:00Z,163
2026-05-26T02:30Z,165
2026-05-26T03:00Z,165
2026-05-26T03:30Z,170
2026-05-26T04:00Z,174
2026-05-26T04:30Z,173
2026-05-26T05:00Z,173
2026-05-26T05:30Z,177
2026-05-26T06:00Z,170
2026-05-26T06:30Z,172
2026-05-26T07:00Z,165
2026-05-26T07:30Z,155
2026-05-26T08:00Z,148
2026-05-26T08:30Z,139
2026-05-26T09:00Z,131
2026-05-26T09:30Z,128
2026-05-26T10:00Z,126
2026-05-26T10:30Z,123
2026-05-26T11:00Z,124
2026-05-26T11:30Z,124
2026-05-26T12:00Z,124
2026-05-26T12:30Z,123
2026-05-26T13:00Z,126
2026-05-26T13:30Z,130
2026-05-26T14:00Z,132
2026-05-26T14:30Z,136
2026-05-26T15:00Z,146
2026-05-26T15:30Z,150
2026-05-26T16:00Z,153
2026-05-26T16:30Z,169
2026-05-26T17:00Z,176
2026-05-26T17:30Z,184
2026-05-26T18:00Z,187
2026-05-26T18:30Z,193
2026-05-26T19:00Z,195
2026-05-26T19:30Z,195
2026-05-26T20:00Z,203
2026-05-26T20:30Z,198
2026-05-26T21:00Z,185
2026-05-26T21:30Z,168
2026-05-26T22:00Z,156
2026-05-26T22:30Z,146
2026-05-26T23:00Z,144
2026-05-26T23:30Z,140
2026-05-27T00:00Z,135
2026-05-27T00:30Z,129
2026-05-27T01:00Z,126
2026-05-27T01:30Z,123
2026-05-27T02:00Z,119
2026-05-27T02:30Z,122
2026-05-27T03:00Z,130
2026-05-27T03:30Z,137
2026-05-27T04:00Z,139
2026-05-27T04:30Z,141
2026-05-27T05:00Z,142
2026-05-27T05:30Z,143
2026-05-27T06:00Z,137
2026-05-27T06:30Z,132
2026-05-27T07:00Z,125
2026-05-27T07:30Z,117
2026-05-27T08:00Z,101
2026-05-27T08:30Z,93
2026-05-27T09:00Z,81
2026-05-27T09:30Z,69
2026-05-27T10:00Z,63
2026-05-27T10:30Z,59
2026-05-27T11:00Z,59
2026-05-27T11:30Z,58
2026-05-27T12:00Z,57
2026-05-27T12:30Z,56
2026-05-27T13:00Z,55
2026-05-27T13:30Z,54
2026-05-27T14:00Z,55
2026-05-27T14:30Z,61
2026-05-27T15:00Z,69
2026-05-27T15:30Z,78
2026-05-27T16:00Z,92
2026-05-27T16:30Z,109
2026-05-27T17:00Z,119
2026-05-27T17:30Z,126
2026-05-27T18:00Z,134
2026-05-27T18:30Z,138
2026-05-27T19:00Z,144
2026-05-27T19:30Z,148
2026-05-27T20:00Z,149
2026-05-27T20:30Z,146
2026-05-27T21:00Z,139
2026-05-27T21:30Z,128
2026-05-27T22:00Z,120
2026-05-27T22:30Z,117
2026-05-27T23:00Z,113
2026-05-27T23:30Z,110
2026-05-28T00:00Z,105
2026-05-28T00:30Z,103
2026-05-28T01:00Z,97
2026-05-28T01:30Z,96
2026-05-28T02:00Z,97
2026-05-28T02:30Z,99
2026-05-28T03:00Z,99
2026-05-28T03:30Z,106
2026-05-28T04:00Z,114
2026-05-28T04:30Z,113
2026-05-28T05:00Z,116
2026-05-28T05:30Z,96
2026-05-28T06:00Z,85
2026-05-28T06:30Z,77
2026-05-28T07:00Z,66
2026-05-28T07:30Z,60
2026-05-28T08:00Z,55
2026-05-28T08:30Z,52
2026-05-28T09:00Z,51
2026-05-28T09:30Z,52
2026-05-28T10:00Z,52
2026-05-28T10:30Z,52
2026-05-28T11:00Z,51
2026-05-28T11:30Z,50
2026-05-28T12:00Z,51
2026-05-28T12:30Z,50
2026-05-28T13:00Z,50
2026-05-28T13:30Z,46
2026-05-28T14:00Z,48
2026-05-28T14:30Z,45
2026-05-28T15:00Z,55
2026-05-28T15:30Z,70
2026-05-28T16:00Z,79
2026-05-28T16:30Z,101
2026-05-28T17:00Z,109
2026-05-28T17:30Z,110
2026-05-28T18:00Z,112
2026-05-28T18:30Z,121
2026-05-28T19:00Z,124
2026-05-28T19:30Z,123
2026-05-28T20:00Z,126
2026-05-28T20:30Z,127
2026-05-28T21:00Z,118
2026-05-28T21:30Z,96
2026-05-28T22:00Z,93
2026-05-28T22:30Z,82
2026-05-28T23:00Z,80
2026-05-28T23:30Z,82
2026-05-29T00:00Z,83
2026-05-29T00:30Z,90
2026-05-29T01:00Z,97
2026-05-29T01:30Z,99
2026-05-29T02:00Z,100
2026-05-29T02:30Z,95
2026-05-29T03:00Z,100
2026-05-29T03:30Z,104
2026-05-29T04:00Z,111
2026-05-29T04:30Z,119
2026-05-29T05:00Z,120
2026-05-29T05:30Z,122
2026-05-29T06:00Z,122
2026-05-29T06:30Z,118
2026-05-29T07:00Z,113
2026-05-29T07:30Z,108
2026-05-29T08:00Z,100
2026-05-29T08:30Z,95
2026-05-29T09:00Z,88
2026-05-29T09:30Z,86
2026-05-29T10:00Z,82
2026-05-29T10:30Z,75
2026-05-29T11:00Z,68
2026-05-29T11:30Z,67
2026-05-29T12:00Z,66
2026-05-29T12:30Z,67
2026-05-29T13:00Z,61
2026-05-29T13:30Z,61
2026-05-29T14:00Z,63
2026-05-29T14:30Z,71
2026-05-29T15:00Z,83
2026-05-29T15:30Z,107
2026-05-29T16:00Z,120
2026-05-29T16:30Z,144
2026-05-29T17:00Z,159
2026-05-29T17:30Z,163
2026-05-29T18:00Z,176
2026-05-29T18:30Z,191
2026-05-29T19:00Z,196
2026-05-29T19:30Z,194
2026-05-29T20:00Z,198
2026-05-29T20:30Z,196
2026-05-29T21:00Z,185
2026-05-29T21:30Z,174
2026-05-29T22:00Z,166
2026-05-29T22:30Z,165
2026-05-29T23:00Z,160
2026-05-29T23:30Z,158
2026-05-30T00:00Z,161
2026-05-30T00:30Z,172
2026-05-30T01:00Z,170
2026-05-30T01:30Z,168
2026-05-30T02:00Z,170
2026-05-30T02:30Z,176
2026-05-30T03:00Z,169
2026-05-30T03:30Z,170
2026-05-30T04:00Z,175
2026-05-30T04:30Z,178
2026-05-30T05:00Z,170
2026-05-30T05:30Z,162
2026-05-30T06:00Z,155
2026-05-30T06:30Z,145
2026-05-30T07:00Z,140
2026-05-30T07:30Z,130
2026-05-30T08:00Z,112
2026-05-30T08:30Z,98
2026-05-30T09:00Z,90
2026-05-30T09:30Z,85
2026-05-30T10:00Z,83
2026-05-30T10:30Z,81
2026-05-30T11:00Z,80
2026-05-30T11:30Z,80
2026-05-30T12:00Z,81
2026-05-30T12:30Z,78
2026-05-30T13:00Z,79
2026-05-30T13:30Z,82
2026-05-30T14:00Z,80
2026-05-30T14:30Z,85
2026-05-30T15:00Z,99
2026-05-30T15:30Z,120
2026-05-30T16:00Z,135
2026-05-30T16:30Z,141
2026-05-30T17:00Z,149
2026-05-30T17:30Z,161
2026-05-30T18:00Z,167
2026-05-30T18:30Z,173
2026-05-30T19:00Z,178
2026-05-30T19:30Z,179
2026-05-30T20:00Z,184
2026-05-30T20:30Z,185
2026-05-30T21:00Z,178
2026-05-30T21:30Z,162
2026-05-30T22:00Z,153
2026-05-30T22:30Z,156
2026-05-30T23:00Z,156
2026-05-30T23:30Z,159
2026-05-31T00:00Z,153
2026-05-31T00:30Z,162
2026-05-31T01:00Z,165
2026-05-31T01:30Z,164
2026-05-31T02:00Z,158
2026-05-31T02:30Z,156
2026-05-31T03:00Z,151
2026-05-31T03:30Z,155
2026-05-31T04:00Z,150
2026-05-31T04:30Z,141
2026-05-31T05:00Z,124
2026-05-31T05:30Z,114
2026-05-31T06:00Z,105
2026-05-31T06:30Z,97
2026-05-31T07:00Z,91
2026-05-31T07:30Z,86
2026-05-31T08:00Z,83
2026-05-31T08:30Z,82
2026-05-31T09:00Z,80
2026-05-31T09:30Z,83
2026-05-31T10:00Z,79
2026-05-31T10:30Z,81
2026-05-31T11:00Z,78
2026-05-31T11:30Z,77
2026-05-31T12:00Z,78
2026-05-31T12:30Z,77
2026-05-31T13:00Z,80
2026-05-31T13:30Z,82
2026-05-31T14:00Z,87
2026-05-31T14:30Z,95
2026-05-31T15:00Z,105
2026-05-31T15:30Z,123
2026-05-31T16:00Z,138
2026-05-31T16:30Z,154
2026-05-31T17:00Z,163
2026-05-31T17:30Z,170
2026-05-31T18:00Z,178
2026-05-31T18:30Z,182
2026-05-31T19:00Z,190
2026-05-31T19:30Z,193
2026-05-31T20:00Z,193
2026-05-31T20:30Z,191
2026-05-31T21:00Z,191
2026-05-31T21:30Z,193
2026-05-31T22:00Z,189
2026-05-31T22:30Z,188
2026-05-31T23:00Z,188
2026-05-31T23:30Z,188
2026-06-01T00:00Z,188
2026-06-01T00:30Z,186
2026-06-01T01:00Z,183
2026-06-01T01:30Z,185
2026-06-01T02:00Z,183
2026-06-01T02:30Z,178
2026-06-01T03:00Z,175
2026-06-01T03:30Z,175
2026-06-01T04:00Z,175
2026-06-01T04:30Z,177
2026-06-01T05:00Z,174
2026-06-01T05:30Z,164
2026-06-01T06:00Z,161
2026-06-01T06:30Z,148
2026-06-01T07:00Z,143
2026-06-01T07:30Z,138
2026-06-01T08:00Z,134
2026-06-01T08:30Z,123
2026-06-01T09:00Z,120
2026-06-01T09:30Z,116
2026-06-01T10:00Z,113
2026-06-01T10:30Z,108
2026-06-01T11:00Z,104
2026-06-01T11:30Z,101
2026-06-01T12:00Z,98
2026-06-01T12:30Z,101
2026-06-01T13:00Z,106
2026-06-01T13:30Z,109
2026-06-01T14:00Z,117
2026-06-01T14:30Z,129
2026-06-01T15:00Z,140
2026-06-01T15:30Z,156
2026-06-01T16:00Z,163
2026-06-01T16:30Z,174
2026-06-01T17:00Z,177
2026-06-01T17:30Z,186
2026-06-01T18:00Z,190
2026-06-01T18:30Z,189
2026-06-01T19:00Z,192
2026-06-01T19:30Z,186
2026-06-01T20:00Z,186
2026-06-01T20:30Z,181
2026-06-01T21:00Z,179
2026-06-01T21:30Z,178
2026-06-01T22:00Z,168
2026-06-01T22:30Z,163
2026-06-01T23:00Z,170
2026-06-01T23:30Z,169
2026-06-02T00:00Z,171
2026-06-02T00:30Z,175
2026-06-02T01:00Z,179
2026-06-02T01:30Z,184
2026-06-02T02:00Z,192
2026-06-02T02:30Z,198
2026-06-02T03:00Z,201
2026-06-02T03:30Z,202
2026-06-02T04:00Z,202
2026-06-02T04:30Z,197
2026-06-02T05:00Z,198
2026-06-02T05:30Z,194
2026-06-02T06:00Z,193
2026-06-02T06:30Z,195
2026-06-02T07:00Z,191
2026-06-02T07:30Z,187
2026-06-02T08:00Z,179
2026-06-02T08:30Z,167
2026-06-02T09:00Z,158
2026-06-02T09:30Z,148
2026-06-02T10:00Z,143
2026-06-02T10:30Z,140
2026-06-02T11:00Z,135
2026-06-02T11:30Z,131
2026-06-02T12:00Z,130
2026-06-02T12:30Z,133
2026-06-02T13:00Z,134
2026-06-02T13:30Z,139
2026-06-02T14:00Z,145
2026-06-02T14:30Z,150
2026-06-02T15:00Z,159
2026-06-02T15:30Z,165
2026-06-02T16:00Z,166
2026-06-02T16:30Z,163
2026-06-02T17:00Z,173
2026-06-02T17:30Z,183
2026-06-02T18:00Z,189
2026-06-02T18:30Z,191
2026-06-02T19:00Z,193
2026-06-02T19:30Z,191
2026-06-02T20:00Z,190
2026-06-02T20:30Z,185
2026-06-02T21:00Z,179
2026-06-02T21:30Z,153
2026-06-02T22:00Z,140
2026-06-02T22:30Z,128
2026-06-02T23:00Z,114
2026-06-02T23:30Z,112
2026-06-03T00:00Z,113
2026-06-03T00:30Z,117
2026-06-03T01:00Z,120
2026-06-03T01:30Z,124
2026-06-03T02:00Z,127
2026-06-03T02:30Z,125
2026-06-03T03:00Z,125
2026-06-03T03:30Z,121
2026-06-03T04:00Z,130
2026-06-03T04:30Z,137
2026-06-03T05:00Z,138
2026-06-03T05:30Z,138
2026-06-03T06:00Z,134
2026-06-03T06:30Z,126
2026-06-03T07:00Z,110
2026-06-03T07:30Z,99
2026-06-03T08:00Z,89
2026-06-03T08:30Z,83
2026-06-03T09:00Z,76
2026-06-03T09:30Z,64
2026-06-03T10:00Z,58
2026-06-03T10:30Z,50
2026-06-03T11:00Z,48
2026-06-03T11:30Z,46
2026-06-03T12:00Z,47
2026-06-03T12:30Z,44
2026-06-03T13:00Z,39
2026-06-03T13:30Z,39
2026-06-03T14:00Z,39
2026-06-03T14:30Z,39
2026-06-03T15:00Z,39
2026-06-03T15:30Z,46
2026-06-03T16:00Z,51
2026-06-03T16:30Z,54
2026-06-03T17:00Z,60
2026-06-03T17:30Z,57
2026-06-03T18:00Z,61
2026-06-03T18:30Z,62
2026-06-03T19:00Z,62
2026-06-03T19:30Z,60
2026-06-03T20:00Z,61
2026-06-03T20:30Z,63
2026-06-03T21:00Z,65
2026-06-03T21:30Z,66
2026-06-03T22:00Z,69
2026-06-03T22:30Z,70
2026-06-03T23:00Z,70
2026-06-03T23:30Z,73
2026-06-04T00:00Z,73
2026-06-04T00:30Z,70
2026-06-04T01:00Z,71
2026-06-04T01:30Z,68
2026-06-04T02:00Z,67
2026-06-04T02:30Z,65
2026-06-04T03:00Z,64
2026-06-04T03:30Z,63
2026-06-04T04:00Z,66
2026-06-04T04:30Z,73
2026-06-04T05:00Z,71
2026-06-04T05:30Z,76
2026-06-04T06:00Z,77
2026-06-04T06:30Z,73
2026-06-04T07:00Z,69
2026-06-04T07:30Z,66
2026-06-04T08:00Z,62
2026-06-04T08:30Z,65
2026-06-04T09:00Z,63
2026-06-04T09:30Z,61
2026-06-04T10:00Z,59
2026-06-04T10:30Z,57
2026-06-04T11:00Z,54
2026-06-04T11:30Z,52
2026-06-04T12:00Z,54
2026-06-04T12:30Z,56
2026-06-04T13:00Z,58
2026-06-04T13:30Z,54
2026-06-04T14:00Z,54
2026-06-04T14:30Z,51
2026-06-04T15:00Z,50
2026-06-04T15:30Z,58
2026-06-04T16:00Z,54
2026-06-04T16:30Z,58
2026-06-04T17:00Z,65
2026-06-04T17:30Z,64
2026-06-04T18:00Z,70
2026-06-04T18:30Z,80
2026-06-04T19:00Z,82
2026-06-04T19:30Z,79
2026-06-04T20:00Z,77
2026-06-04T20:30Z,84
2026-06-04T21:00Z,74
2026-06-04T21:30Z,65
2026-06-04T22:00Z,65
2026-06-04T22:30Z,66
2026-06-04T23:00Z,64
2026-06-04T23:30Z,61
2026-06-05T00:00Z,63
2026-06-05T00:30Z,62
2026-06-05T01:00Z,62
2026-06-05T01:30Z,59
2026-06-05T02:00Z,61
2026-06-05T02:30Z,61
2026-06-05T03:00Z,61
2026-06-05T03:30Z,62
2026-06-05T04:00Z,70
2026-06-05T04:30Z,68
2026-06-05T05:00Z,79
2026-06-05T05:30Z,85
2026-06-05T06:00Z,82
2026-06-05T06:30Z,86
2026-06-05T07:00Z,83
2026-06-05T07:30Z,77
2026-06-05T08:00Z,81
2026-06-05T08:30Z,81
2026-06-05T09:00Z,77
2026-06-05T09:30Z,77
2026-06-05T10:00Z,77
2026-06-05T10:30Z,78
2026-06-05T11:00Z,78
2026-06-05T11:30Z,77
2026-06-05T12:00Z,77
2026-06-05T12:30Z,80
2026-06-05T13:00Z,83
2026-06-05T13:30Z,83
2026-06-05T14:00Z,90
2026-06-05T14:30Z,96
2026-06-05T15:00Z,117
2026-06-05T15:30Z,133
2026-06-05T16:00Z,142
2026-06-05T16:30Z,154
2026-06-05T17:00Z,157
2026-06-05T17:30Z,165
2026-06-05T18:00Z,172
2026-06-05T18:30Z,177
2026-06-05T19:00Z,180
2026-06-05T19:30Z,178
2026-06-05T20:00Z,173
2026-06-05T20:30Z,168
2026-06-05T21:00Z,160
2026-06-05T21:30Z,149
2026-06-05T22:00Z,144
2026-06-05T22:30Z,139
2026-06-05T23:00Z,139
2026-06-05T23:30Z,135
2026-06-06T00:00Z,129
2026-06-06T00:30Z,127
2026-06-06T01:00Z,118
2026-06-06T01:30Z,102
2026-06-06T02:00Z,89
2026-06-06T02:30Z,83
2026-06-06T03:00Z,78
2026-06-06T03:30Z,69
2026-06-06T04:00Z,72
2026-06-06T04:30Z,72
2026-06-06T05:00Z,66
2026-06-06T05:30Z,75
2026-06-06T06:00Z,72
2026-06-06T06:30Z,73
2026-06-06T07:00Z,67
2026-06-06T07:30Z,64
2026-06-06T08:00Z,62
2026-06-06T08:30Z,60
2026-06-06T09:00Z,58
2026-06-06T09:30Z,60
2026-06-06T10:00Z,60
2026-06-06T10:30Z,64
2026-06-06T11:00Z,66
2026-06-06T11:30Z,61
2026-06-06T12:00Z,63
2026-06-06T12:30Z,61
2026-06-06T13:00Z,62
2026-06-06T13:30Z,66
2026-06-06T14:00Z,68
2026-06-06T14:30Z,72
2026-06-06T15:00Z,80
2026-06-06T15:30Z,85
2026-06-06T16:00Z,94
2026-06-06T16:30Z,98
2026-06-06T17:00Z,107
2026-06-06T17:30Z,120
2026-06-06T18:00Z,125
2026-06-06T18:30Z,128
2026-06-06T19:00Z,128
2026-06-06T19:30Z,126
2026-06-06T20:00Z,122
2026-06-06T20:30Z,112
2026-06-06T21:00Z,101
2026-06-06T21:30Z,98
2026-06-06T22:00Z,97
2026-06-06T22:30Z,92
2026-06-06T23:00Z,89
2026-06-06T23:30Z,88
2026-06-07T00:00Z,90
2026-06-07T00:30Z,91
2026-06-07T01:00Z,87
2026-06-07T01:30Z,82
2026-06-07T02:00Z,78
2026-06-07T02:30Z,77
2026-06-07T03:00Z,75
2026-06-07T03:30Z,72
2026-06-07T04:00Z,75
2026-06-07T04:30Z,78
2026-06-07T05:00Z,75
2026-06-07T05:30Z,76
2026-06-07T06:00Z,75
2026-06-07T06:30Z,68
2026-06-07T07:00Z,62
2026-06-07T07:30Z,61
2026-06-07T08:00Z,56
2026-06-07T08:30Z,55
2026-06-07T09:00Z,52
2026-06-07T09:30Z,52
2026-06-07T10:00Z,52
2026-06-07T10:30Z,49
2026-06-07T11:00Z,49
2026-06-07T11:30Z,50
2026-06-07T12:00Z,47
2026-06-07T12:30Z,50
2026-06-07T13:00Z,50
2026-06-07T13:30Z,50
2026-06-07T14:00Z,54
2026-06-07T14:30Z,59
2026-06-07T15:00Z,71
2026-06-07T15:30Z,86
2026-06-07T16:00Z,90
2026-06-07T16:30Z,99
2026-06-07T17:00Z,107
2026-06-07T17:30Z,113
2026-06-07T18:00Z,119
2026-06-07T18:30Z,118
2026-06-07T19:00Z,119
2026-06-07T19:30Z,124
2026-06-07T20:00Z,125
2026-06-07T20:30Z,119
2026-06-07T21:00Z,114
2026-06-07T21:30Z,113
2026-06-07T22:00Z,110
2026-06-07T22:30Z,114
2026-06-07T23:00Z,115
2026-06-07T23:30Z,110
2026-06-08T00:00Z,107
2026-06-08T00:30Z,114
2026-06-08T01:00Z,117
2026-06-08T01:30Z,115
2026-06-08T02:00Z,112
2026-06-08T02:30Z,117
2026-06-08T03:00Z,117
2026-06-08T03:30Z,123
2026-06-08T04:00Z,130
2026-06-08T04:30Z,129
2026-06-08T05:00Z,135
2026-06-08T05:30Z,142
2026-06-08T06:00Z,143
2026-06-08T06:30Z,144
2026-06-08T07:00Z,139
2026-06-08T07:30Z,137
2026-06-08T08:00Z,135
2026-06-08T08:30Z,131
2026-06-08T09:00Z,126
2026-06-08T09:30Z,119
2026-06-08T10:00Z,115
2026-06-08T10:30Z,115
2026-06-08T11:00Z,110
2026-06-08T11:30Z,105
2026-06-08T12:00Z,98
2026-06-08T12:30Z,95
2026-06-08T13:00Z,99
2026-06-08T13:30Z,111
2026-06-08T14:00Z,109
2026-06-08T14:30Z,111
2026-06-08T15:00Z,122
2026-06-08T15:30Z,130
2026-06-08T16:00Z,138
2026-06-08T16:30Z,155
2026-06-08T17:00Z,166
2026-06-08T17:30Z,175
2026-06-08T18:00Z,178
2026-06-08T18:30Z,185
2026-06-08T19:00Z,188
2026-06-08T19:30Z,180
2026-06-08T20:00Z,178
2026-06-08T20:30Z,176
2026-06-08T21:00Z,167
2026-06-08T21:30Z,146
2026-06-08T22:00Z,137
2026-06-08T22:30Z,120
2026-06-08T23:00Z,108
2026-06-08T23:30Z,101
2026-06-09T00:00Z,101
2026-06-09T00:30Z,100
2026-06-09T01:00Z,98
2026-06-09T01:30Z,99
2026-06-09T02:00Z,101
2026-06-09T02:30Z,102
2026-06-09T03:00Z,97
2026-06-09T03:30Z,89
2026-06-09T04:00Z,86
2026-06-09T04:30Z,97
2026-06-09T05:00Z,100
2026-06-09T05:30Z,100
2026-06-09T06:00Z,97
2026-06-09T06:30Z,88
2026-06-09T07:00Z,81
2026-06-09T07:30Z,72
2026-06-09T08:00Z,65
2026-06-09T08:30Z,61
2026-06-09T09:00Z,60
2026-06-09T09:30Z,59
2026-06-09T10:00Z,59
2026-06-09T10:30Z,57
2026-06-09T11:00Z,53
2026-06-09T11:30Z,51
2026-06-09T12:00Z,52
2026-06-09T12:30Z,51
2026-06-09T13:00Z,56
2026-06-09T13:30Z,58
2026-06-09T14:00Z,54
2026-06-09T14:30Z,55
2026-06-09T15:00Z,64
2026-06-09T15:30Z,76
2026-06-09T16:00Z,87
2026-06-09T16:30Z,98
2026-06-09T17:00Z,106
2026-06-09T17:30Z,117
2026-06-09T18:00Z,128
2026-06-09T18:30Z,137
2026-06-09T19:00Z,144
2026-06-09T19:30Z,147
2026-06-09T20:00Z,148
2026-06-09T20:30Z,148
2026-06-09T21:00Z,141
2026-06-09T21:30Z,124
2026-06-09T22:00Z,119
2026-06-09T22:30Z,116
2026-06-09T23:00Z,113
2026-06-09T23:30Z,109
2026-06-10T00:00Z,109
2026-06-10T00:30Z,108
2026-06-10T01:00Z,107
2026-06-10T01:30Z,120
2026-06-10T02:00Z,123
2026-06-10T02:30Z,125
2026-06-10T03:00Z,122
2026-06-10T03:30Z,134
2026-06-10T04:00Z,147
2026-06-10T04:30Z,151
2026-06-10T05:00Z,161
2026-06-10T05:30Z,161
2026-06-10T06:00Z,160
2026-06-10T06:30Z,158
2026-06-10T07:00Z,158
2026-06-10T07:30Z,151
2026-06-10T08:00Z,146
2026-06-10T08:30Z,135
2026-06-10T09:00Z,125
2026-06-10T09:30Z,120
2026-06-10T10:00Z,111
2026-06-10T10:30Z,111
2026-06-10T11:00Z,109
2026-06-10T11:30Z,109
2026-06-10T12:00Z,104
2026-06-10T12:30Z,102
2026-06-10T13:00Z,101
2026-06-10T13:30Z,112
2026-06-10T14:00Z,123
2026-06-10T14:30Z,130
2026-06-10T15:00Z,146
2026-06-10T15:30Z,162
2026-06-10T16:00Z,169
2026-06-10T16:30Z,170
2026-06-10T17:00Z,174
2026-06-10T17:30Z,184
2026-06-10T18:00Z,193
2026-06-10T18:30Z,199
2026-06-10T19:00Z,203
2026-06-10T19:30Z,200
2026-06-10T20:00Z,200
2026-06-10T20:30Z,198
2026-06-10T21:00Z,193
2026-06-10T21:30Z,185
2026-06-10T22:00Z,178
2026-06-10T22:30Z,168
2026-06-10T23:00Z,163
2026-06-10T23:30Z,165
2026-06-11T00:00Z,161
2026-06-11T00:30Z,166
2026-06-11T01:00Z,168
2026-06-11T01:30Z,168
2026-06-11T02:00Z,164
2026-06-11T02:30Z,164
2026-06-11T03:00Z,163
2026-06-11T03:30Z,164
2026-06-11T04:00Z,171
2026-06-11T04:30Z,175
2026-06-11T05:00Z,176
2026-06-11T05:30Z,166
2026-06-11T06:00Z,160
2026-06-11T06:30Z,153
2026-06-11T07:00Z,147
2026-06-11T07:30Z,145
2026-06-11T08:00Z,138
2026-06-11T08:30Z,131
2026-06-11T09:00Z,126
2026-06-11T09:30Z,118
2026-06-11T10:00Z,115
2026-06-11T10:30Z,109
2026-06-11T11:00Z,108
2026-06-11T11:30Z,98
2026-06-11T12:00Z,90
2026-06-11T12:30Z,86
2026-06-11T13:00Z,86
2026-06-11T13:30Z,85
2026-06-11T14:00Z,85
2026-06-11T14:30Z,86
2026-06-11T15:00Z,86
2026-06-11T15:30Z,90
2026-06-11T16:00Z,98
2026-06-11T16:30Z,105
2026-06-11T17:00Z,109
2026-06-11T17:30Z,113
2026-06-11T18:00Z,118
2026-06-11T18:30Z,117
2026-06-11T19:00Z,119
2026-06-11T19:30Z,121
2026-06-11T20:00Z,113
2026-06-11T20:30Z,99
2026-06-11T21:00Z,83
2026-06-11T21:30Z,73
2026-06-11T22:00Z,70
2026-06-11T22:30Z,63
2026-06-11T23:00Z,60
2026-06-11T23:30Z,62
2026-06-12T00:00Z,61
2026-06-12T00:30Z,64
2026-06-12T01:00Z,65
2026-06-12T01:30Z,67
2026-06-12T02:00Z,64
2026-06-12T02:30Z,64
2026-06-12T03:00Z,62
2026-06-12T03:30Z,69
2026-06-12T04:00Z,71
2026-06-12T04:30Z,75
2026-06-12T05:00Z,89
2026-06-12T05:30Z,93
2026-06-12T06:00Z,103
2026-06-12T06:30Z,97
2026-06-12T07:00Z,91
2026-06-12T07:30Z,82
2026-06-12T08:00Z,73
2026-06-12T08:30Z,62
2026-06-12T09:00Z,63
2026-06-12T09:30Z,70
2026-06-12T10:00Z,63
2026-06-12T10:30Z,61
2026-06-12T11:00Z,61
2026-06-12T11:30Z,59
2026-06-12T12:00Z,60
2026-06-12T12:30Z,50
2026-06-12T13:00Z,49
2026-06-12T13:30Z,51
2026-06-12T14:00Z,49
2026-06-12T14:30Z,49
2026-06-12T15:00Z,54
2026-06-12T15:30Z,54
2026-06-12T16:00Z,60
2026-06-12T16:30Z,60
2026-06-12T17:00Z,62
2026-06-12T17:30Z,70
2026-06-12T18:00Z,80
2026-06-12T18:30Z,86
2026-06-12T19:00Z,92
2026-06-12T19:30Z,96
2026-06-12T20:00Z,99
2026-06-12T20:30Z,100
2026-06-12T21:00Z,95
2026-06-12T21:30Z,93
2026-06-12T22:00Z,91
2026-06-12T22:30Z,93
2026-06-12T23:00Z,89
2026-06-12T23:30Z,83
2026-06-13T00:00Z,73
2026-06-13T00:30Z,87
2026-06-13T01:00Z,84
2026-06-13T01:30Z,74
2026-06-13T02:00Z,68
2026-06-13T02:30Z,59
2026-06-13T03:00Z,60
2026-06-13T03:30Z,56
2026-06-13T04:00Z,58
2026-06-13T04:30Z,54
2026-06-13T05:00Z,52
2026-06-13T05:30Z,53
